id,place_name,place_type,place_address,place_latitude,place_longitude,phone,opening_hours,break_time,closed_days,featured_count,featured_works,featured_categories,scene_descriptions,source_url,last_updated
food_05357,골목식당,restaurant,서울특별시 강남구 압구정로79길 47,37.525483,127.051047,02-545-7217,매일 10시 - 21시,정보없음,연중무휴,2,트와이스 | GOT7,artist,[트와이스] V-LIVE TWICE TV2에 나온 가게 || [GOT7] JYP 아티스트들이 연습생 시절에 자주 간 식당,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05358,공수간 코엑스몰점,restaurant,서울특별시 강남구 영동대로 513,37.510177,127.05866,02-551-1047,매일 11시 - 21시,정보없음,연중무휴,1,트와이스,artist,[트와이스] 트와이스 V-LIVE 급식단에서 분식먹은 가게,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05359,곰바위 본점,restaurant,서울특별시 강남구 영동대로115길 10,37.514867,127.058748,02-511-0068,매일 11시 - 22시,정보없음,연중무휴,1,트와이스,artist,[트와이스] 사나가 V LIVE 중 막창구이를 먹었던 식당,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05360,항아리보쌈 선릉점,restaurant,서울특별시 강남구 테헤란로 51길 16,37.505105,127.046532,02-567-8285,매일 11시 - 23시,정보없음,연중무휴,1,트와이스,artist,[트와이스] 지효가 방문한 사인이 있는 보쌈집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05361,가츠신 본점,restaurant,서울특별시 마포구 독막로2길 22,37.547587,126.914427,02-324-8988,매일 11시 30분 - 21시,16시 - 17시,연중무휴,1,트와이스,artist,"[트와이스] 정연의 이모, 이모부가 운영하는 식당",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05362,동천곱창,restaurant,서울특별시 송파구 석촌호수로 12길 22,37.508919,127.084032,02-422-3540,화-일 15시 - 22시 30분,정보없음,월요일,1,트와이스,artist,[트와이스] 채영이 방문한 사인이 있는 곳,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05363,차 마시는 뜰,cafe,서울특별시 종로구 북촌로11나길 26,37.582157,126.982246,02-722-7006,"화-금 12시 - 21시, 주말 11시 - 21시",정보없음,"월요일, 명절(당일)",1,트와이스,artist,[트와이스] 사나가 모모의 혈액형을 스포한 바로 그 찻집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05364,소선재,restaurant,서울특별시 종로구 삼청로 113-1,37.585586,126.981725,02-730-7002,매일 11시 - 21시 30분,"평일 14시 30분 - 17시, 주말 14시 30분 - 17시 30",연중무휴,1,트와이스,artist,[트와이스] 사나가 V LIVE 중 간장게장을 먹었던 식당,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05365,옛날 국밥집,restaurant,서울특별시 종로구 종로58길 12,37.572806,127.017775,02-2253-2900,정보없음,정보없음,정보없음,1,트와이스,artist,[트와이스] 식스틴 2화에 마이너팀이 동묘에서 식사한 가게,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05366,뚱뚱이할머니집,restaurant,서울특별시 중구 장충단로 174-1,37.560423,127.005833,0507-1333-2714,수-월 10시 - 23시 30분,정보없음,화요일,2,트와이스 | 한국인의 밥상,"artist,show",[트와이스] 능력자들 18회에서 모모가 족발을 먹었던 식당 || [한국인의 밥상] 한국인의밥상 349회 족발 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05367,일년내내칼국수맛있는집,restaurant,인천광역시 강화군 화도면 해안남로 1421,37.591835,126.462354,032-937-4239,"월,수-금 09시 - 19시 30분, 주말 09시 - 20시 30분",정보없음,화요일,1,트와이스,artist,[트와이스] 트와이스가 방문한 강화도 칼국수집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05368,마호가니 강화점,cafe,인천광역시 강화군 화도면 해안남로 1844번길 19,37.607595,126.424224,032-937-9002,"평일 11시 - 18시, 주말 10시 30분 - 21시",정보없음,연중무휴,1,트와이스,artist,[트와이스] 트와이스가 방문한 강화도 분위기 깡패 카페,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05369,트라몬토 카페,cafe,인천광역시 강화군 화도면 해안남로 2680-16,37.634274,126.374956,070-7778-2165,"일-금 11시 - 19시, 토 11시 - 21시",정보없음,연중무휴,1,트와이스,artist,[트와이스] 트와이스가 배틀트립에서 족욕을 했던 카페,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05370,CAFERI 카페리,cafe,제주특별자치도 제주시 구좌읍 평대2길 39,33.533924,126.839715,,매일 11시 30분 - 18시,정보없음,연중무휴,1,트와이스,artist,[트와이스] 트와이스 지효가 가족여행 중에 방문한 카페,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05371,광평도새기촌 본점,restaurant,제주특별자치도 제주시 애월읍 구엄동3길 64,33.489487,126.5384,064-752-3308,매일 17시 - 22시,정보없음,연중무휴,1,트와이스,artist,[트와이스] V-LIVE TWICE TV3에 나온 흑돼지 먹은 가게,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05372,김서방네곱창볶음,restaurant,경기도 안양시 만안구 양화로136번길 41,37.405626,126.911301,031-443-5241,월-토 17시 - 24시,정보없음,일요일,1,틴탑,artist,[틴탑] 틴탑의 리키가 다녀간 안양 박달시장 최고 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05373,딸부자네불백 신사본점,restaurant,서울특별시 강남구 강남대로158길 21,37.521072,127.022225,02-3444-3295,일-화 09시 - 24시 수-금 00시 - 24시,수-금 16시 - 17시,연중무휴,1,틴탑,artist,[틴탑] 틴탑이 불백을 먹으러 왔던 신사동 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05374,BHC치킨 사당점,restaurant,서울특별시 동작구 동작대로7길 16,37.480517,126.981074,02-582-2004,매일 12시 - (익일) 02시,정보없음,연중무휴,1,틴탑,artist,[틴탑] 틴탑 리키 부모님이 운영하는 치킨집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05375,순대만드는집,restaurant,서울특별시 서초구 방배천로8길 6-2,37.480455,126.982849,02-597-1989,매일 11시 30분 - 21시 30분,정보없음,연중무휴,1,틴탑,artist,[틴탑] 틴탑 니엘의 싸인이 걸려있는 순대국 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05376,비닐하우스,restaurant,서울특별시 영등포구 도림로128가길 13-8,37.514118,126.897413,0507-1402-1286,"평일 18시 - 24시, 주말 16시 - 24시",정보없음,3번째 월요일,1,틴탑,artist,[틴탑] 틴탑이 화보 촬영차 방문한 문래동 와인바,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05377,장흥삼합,restaurant,인천광역시 남동구 문화서로4번길 61-13,37.445101,126.698358,032-441-3113,매일 11시 30분 - 23시,정보없음,연중무휴,1,틴탑,artist,[틴탑] 틴탑이 왔다 간 인천 구월동 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05378,마돈,restaurant,제주특별자치도 서귀포시 성산읍 섭지코지로 56,33.437499,126.921871,064-784-5379,매일 10시  - 22시,정보없음,"2, 4번째 화요일",1,틴탑,artist,[틴탑] 틴탑이 방문한 말고기와 흑돼지 전문점,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05379,알렉스 더 커피,cafe,경기도 용인시 처인구 백암면 삼백로835번길 12,37.144812,127.36721,0507-1350-7714,"수-금 11시 - 19시, 주말 10시 - 20시",정보없음,"월요일, 화요일",1,판타스틱,drama,[판타스틱] 8회에서 이소혜(김현주)는 형의 빚을 갚고 싶어 이곳을 찾는다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_05380,한채당,restaurant,경기도 하남시 미사동로 38,37.570818,127.20158,031-791-8880,매일 11시 30분 - 22시,15시 - 17시 30분,연중무휴,1,펜트하우스,drama,[펜트하우스] 15회에서 오윤희(유진)가 이 식당에서 천서진(김소연)을 만나자고 한다. 21화에서는 주단태가 같은 방에서 한 의원을 만난다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_05381,꽃피공,restaurant,서울특별시 종로구 옥인1길 7,37.580764,126.96781,0507-1329-9239,목-화 11시 - 22시 30분,정보없음,수요일,1,펜트하우스,drama,[펜트하우스] 10회에서는 하윤철(윤종훈)이 이 식당에서 술에 취한 오윤희(유진)를 만난다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_05382,장고깃집교하점,restaurant,경기도 파주시 순못길 15,37.726715,126.71634,0507-1349-3725,매일 13시 - 23시,정보없음,연중무휴,1,펜트하우스 3,drama,[펜트하우스 3] 14회 최종회에서 주석경(한지현)은 시련 3년 만에 이 바베큐 식당에서 부업으로 일한다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_05383,김해본가뒷고기,restaurant,경기도 부천시 부일로205번길 47,37.4909367,126.7510351,032-327-6607,매일 16시 - 24시,정보없음,연중무휴,1,편의점 샛별이,drama,[편의점 샛별이] 편의점샛별이에서 지창욱이 혼자 술을 마신 고기집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05384,싸다김밥 망원역점,restaurant,서울특별시 마포구 월드컵로 89 1층,37.5567204,126.906972,02-336-8792,매일 00시 - 24시,정보없음,일요일(22시 - 익일10시),1,편의점 샛별이,drama,[편의점 샛별이] 편의점샛별이에서 김유정이 배달알바를 하는 분식집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05385,군자대한곱창 신촌점,restaurant,서울특별시 서대문구 연세로5나길 8 1~2층,37.5570753,126.9336242,02-6378-0197,"일-목 12시 - 24시, 금-토 12시 - (익일) 02시",정보없음,연중무휴,1,편의점 샛별이,drama,[편의점 샛별이] 편의점샛별이에서 지창욱이 동기를 만난 곱창집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05386,이촌부대찌개,restaurant,서울특별시 용산구 이촌로54길 13,37.5207462,126.9654478,02-798-7232,매일 10시 30분 - 21시 30분,정보없음,연중무휴,1,편의점 샛별이,drama,[편의점 샛별이] 편의점샛별이에서 김유정과 지창욱이 이별한 부대찌개집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05387,일미스테이크부대찌개,restaurant,서울특별시 용산구 이촌로54길 13,37.52073,126.96755,02-793-4754,월-토 11시 - 21시,정보없음,일요일,1,편의점 샛별이,drama,"[편의점 샛별이] 9, 10회 뒷골목 유연주(한선화)가 이 곳에서 최대현(지창욱)을 만나 이별을 고한다. 그렇게 한 뒤 그녀는 조승준(도상우)의 차에 태워진다.",https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_05388,고수닭갈비 충장점,restaurant,광주광역시 동구 중앙로 160번길 16-4,35.147228,126.914446,062-222-9908,매일 10시 30분 - 21시,정보없음,연중무휴,1,프로미스나인,artist,[프로미스나인] 하영이 친구들이랑 광주 시내에서 먹은 닭갈비집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05389,궁전제과 충장점,cafe,광주광역시 동구 충장로 93-6,35.147701,126.917662,062-222-3477,매일 10시 - 21시 30분,정보없음,연중무휴,1,프로미스나인,artist,[프로미스나인] 하영이가 광주에서 친구들이랑 먹으러 간 빵집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05390,삼송초밥,restaurant,부산광역시 중구 광복로 55번길 13,35.099709,129.029893,051-245-7870,매일 11시 - 21시,15시 - 17시,"일요일, 명절",1,프로미스나인,artist,[프로미스나인] 새롬의 부산 여행 Vlog에 먹고 싶었다는 초밥집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05391,국제통닭 부평본점,restaurant,부산광역시 중구 중구로 47번길 33-1,35.102181,129.026039,051-244-8455,매일 12시 - 22시,정보없음,연중무휴,1,프로미스나인,artist,[프로미스나인] 새롬의 부산 여행 Vlog에 새롬이 찾아간 치킨집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05392,라크라센타,cafe,서울특별시 영등포구 문래로 92-5,37.518826,126.8922,02-2676-6202,"평일 08시 - 21시 50분, 주말 09시 - 21시 50분",정보없음,연중무휴,1,하늘에서 내리는 일억개의 별,drama,[하늘에서 내리는 일억개의 별] 이 카페는 김무영(서인국)이 일하는 마이크로 양조장으로 등장한다. 2회에서 신참 형사 엄초롱(권수현)과 유진강(정소민)이 술을 마시러 오는,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_05393,일산칼국수,restaurant,경기도 고양시 일산동구 경의로 467,37.670463,126.786098,031-903-2208,"평일 10시 - 19시 30분, 주말 10시 - 19시",정보없음,대체공휴일,1,하성운,artist,[하성운] 하성운이 추천한 칼국수 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05394,곰솔마루,restaurant,경기도 안성시 삼죽면 국사봉로 747,37.063019,127.369871,031-672-7191,월-토 10시 - 21시,정보없음,일요일,1,하성운,artist,[하성운] 하성운이 방문한 샤브샤브 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05395,맛짱떡볶이,restaurant,서울특별시 강남구 강남대로122길 17,37.508208,127.024418,02-549-9303,월-토 00시 - 24시,정보없음,일요일,1,하성운,artist,[하성운] 하성운이 추천한 떡볶이 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05396,청담갯벌장어,restaurant,서울특별시 강남구 영동대로142길 29,37.525319,127.055686,02-542-7930,월-토 11시 30분 - 22시,15시 - 17시,일요일,1,하성운,artist,"[하성운] 하성운, 박우진이 함께 방문한 장어 전문점",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05397,버거그루72,restaurant,서울특별시 용산구 한강대로 100,37.529244,126.968604,0507-1338-7274,매일 11시 - 21시,정보없음,연중무휴,1,하성운,artist,"[하성운] 하성운, 옹성우, 황민현이 함께 방문한 수제버거집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05398,이화포차,restaurant,서울특별시 종로구 율곡로14길 18,37.575155,127.00288,02-745-8300,월-토 17시 - (익일) 04시,정보없음,일요일,1,하성운,artist,[하성운] 하성운이 1위하고 방문했던 포장마차,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05399,배롱개,restaurant,제주특별자치도 제주시 구좌읍 월정리 648,33.557781,126.79454,064-784-0030,매일 09시 30분 - 19시,정보없음,연중무휴,1,하성운,artist,[하성운] 하성운이 워너트래블에서 방문한 고기국수맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05400,무거버거,restaurant,제주특별자치도 제주시 조천읍 조함해안로 356,33.549008,126.655131,0507-1319-5076,매일 10시 - 20시,정보없음,연중무휴,1,하성운,artist,[하성운] 하성운이 워너트래블에서 방문한 수제버거집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05401,홍일본요리,restaurant,경기도 고양시 일산서구 주엽로 80 일상호수공원가로수길 C동 2층 219호,37.666207,126.756383,031-911-0590,"평일 11시 30분 - 21시, 주말 12시 - 21시",15시 - 17시,연중무휴,1,하이라이트,artist,[하이라이트] 식샤를 합시다3 5회에 윤두준이 먹은 청어 소바,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05402,마이니치라멘,restaurant,서울특별시 강남구 언주로 115길 15,37.509875,127.035475,0507-1312-7384,"평일 11시 30분 - 21시, 토 11시 30분 - 15시",평일만 15시 - 17시,일요일,1,하이라이트,artist,[하이라이트] 원픽로드 5회에서 손동운이 먹었던 간장 라멘집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05403,오레노라멘 본점,restaurant,서울특별시 마포구 독막로 6길 14,37.547454,126.917328,02-322-3539,매일 11시 - 21시,정보없음,연중무휴,1,하이라이트,artist,[하이라이트] 원픽로드 6회에서 손동운이 먹었던 라멘집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05404,세상끝의 라멘,restaurant,서울특별시 마포구 양화로 7길 6-5,37.551517,126.915208,02-336-1361,화-일 11시 30분 - 21시,15시 - 17시,월요일,1,하이라이트,artist,[하이라이트] 원픽로드 6회에서 손동운이 먹었던 된장 라멘집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05405,중화복춘 골드동교점,restaurant,서울특별시 마포구 월드컵북로 6길 42,37.558721,126.920776,0507-1435-2209,수-월 11시 30분 - 22시,평일만 15시 30분 - 17시,화요일,1,하이라이트,artist,[하이라이트] 윤두준의 식샤를 합시다3 6회에 나온 중식당,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05406,잇텐고,restaurant,서울특별시 마포구 포은로 11,37.549224,126.909212,02-337-7715,매일 11시 30분 - 21시 30분,14시 30분 - 17시,연중무휴,1,하이라이트,artist,[하이라이트] 원픽로드 6회에서 손동운이 먹었던 바질 라멘집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05407,굴대박&초계국수,restaurant,서울특별시 서대문구 독립문로 66-1,37.567259,126.963822,02-362-9462,"평일 10시 - 22시, 주말 10시 - 21시",정보없음,연중무휴,1,하이라이트,artist,[하이라이트] 식샤를 합시다2 2화에 윤두준이 먹은 굴먹방집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05408,당산오돌 본점,restaurant,서울특별시 영등포구 국회대로 37길 6,37.527524,126.899739,02-2068-5592,월-토 12시 - 22시,정보없음,일요일,1,하이라이트,artist,[하이라이트] 수요미식회 107회에 기광이가 먹은 고깃집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05409,미갈매기살,restaurant,서울특별시 종로구 돈화문로 11가길 7,37.57297,126.991062,02-3672-0081,매일 15시 - 22시 30분,정보없음,"1, 3번째 일요일",1,하이라이트,artist,[하이라이트] 수요미식회 107회에 기광이가 먹은 고깃집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05410,석산장,restaurant,충청남도 천안시 동남구 문화로 30,36.810207,127.151779,041-551-7230,목-화 10시 - 21시 30분,정보없음,수요일,1,하이라이트,artist,[하이라이트] 양요섭이 반한 국물 돼지갈빗집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05411,피자알볼로 문래직영점,restaurant,서울특별시 영등포구 선유로3길 10 하우스디비즈 101호,37.516542,126.886731,02-2672-8495,매일 10시 - 21시,정보없음,연중무휴,2,하이에나 | 호텔 델루나,drama,[하이에나] 10회에서 윤희재(주지훈)는 맛있는 옥수수 피자 점심과 한국의 상속세 설명회를 위해 직장 팀을 이 피자 알볼로 지점으로 데려갑니다. || [호텔 델루나] 산체스(조현철)의 가게로 피자집 촬영 장소,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_05412,개군할머니토종순대국,restaurant,경기도 양평군 개군면 하자포길 29,37.425835,127.537781,031-772-8303,목-화 06시 - 20시,정보없음,수요일,1,하트시그널,show,[하트시그널] 하트시그널2 순대국을 좋아하는 현우를 위해 영주가 찾은 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05413,하리온 커스텀 커피,cafe,경기도 화성시 동탄순환대로5길 5-12,37.165791,127.099547,031-372-1770,"월 09시 - 18시, 화-일 09시 - 21시",정보없음,연중무휴,1,하트시그널,show,[하트시그널] 하트시그널3 촬영지 동탄호수공원 카페,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05414,미만키,restaurant,서울특별시 강남구 선릉로158번길 10 5층,37.547633,127.040819,0507-1374-8853,화-토 17시 30분 - 22시,정보없음,"월요일, 일요일",1,하트시그널,show,[하트시그널] 하트시그널3 이가흔&천인우 이탈리안 레스토랑,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05415,트리아농,cafe,서울특별시 강남구 청담동 학동로59길 43,37.520288,127.044557,070-8129-5955,"월-화 09시 - 20시, 수-토 09시 - 21시",정보없음,일요일,1,하트시그널,show,[하트시그널] 김현우와 임현주가 크리스마스에 방문한 카페,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05416,경복궁 서교점,restaurant,서울특별시 마포구 월드컵북로 37,37.557583,126.918121,02-3143-7071,매일 11시 30분 - 22시,정보없음,"명절(전날,당일)",1,하트시그널,show,"[하트시그널] 김도균, 송다은이 크리스마스에 방문한 한우식당",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05417,카페우디집,cafe,서울특별시 성동구 둘레9길 17,37.537597,127.051051,070-8691-3980,"월,수-금 12시 - 20시, 주말 12시 - 21시",정보없음,화요일,1,하트시그널,show,[하트시그널] 하트시그널3 이가흔&천인우의 성수데이트,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05418,올어바웃미,cafe,서울특별시 용산구 이태원2동 회나무로6길 19,37.53809,126.988867,070-7538-8213,임시휴업,정보없음,임시휴업,1,하트시그널,show,[하트시그널] 김현우가 사온 이태원 마카롱,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05419,심야식당 세이지,restaurant,서울특별시 은평구 연서로27길 13-6,37.617864,126.917584,02-356-7910,매일 17시 - (익일) 01시,정보없음,연중무휴,1,하트시그널,show,[하트시그널] 오영주와 김현우의 마지막 데이트 코스 일식집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05420,싸립문을 밀고 들어서니,restaurant,서울특별시 종로구 인사동길 15-11,37.572036,126.986047,02-735-5917,매일 15시 - 24시,정보없음,연중무휴,1,하트시그널,show,[하트시그널] 하트시그널2 종로 인사동 막걸리집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05421,아주로,restaurant,서울특별시 종로구 자하문로7길 68-2 지하1층,37.58023,126.969118,0507-1324-3870,임시휴업,정보없음,임시휴업,1,하트시그널,show,[하트시그널] 하트시그널3 이탈리안 스몰디쉬바,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05422,부암동스코프,cafe,서울특별시 종로구 창의문로 149,37.593109,126.96358,070-8801-1739,매일 09시 - 20시,정보없음,연중무휴,1,하트시그널,show,[하트시그널] 하트시그널3 박지현이 좋아하는 빵집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05423,라끌레,restaurant,서울특별시 종로구 팔판길 42,37.583539,126.98146,02-734-7752,매일 19시 - 24시,정보없음,연중무휴,1,하트시그널,show,"[하트시그널] 오영주, 이규빈이 데이트했던 재즈 바",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05424,스펙터,cafe,서울특별시 종로구 필운대로6길 23-1,37.580241,126.969667,0507-1344-4576,"월-목 12시 - 22시, 금 12시 - 23시 , 주말 11시 - 23시",정보없음,연중무휴,1,하트시그널,show,[하트시그널] 하트시그널3 박지현 임한결 서촌 데이트 장소,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05425,강화손칼국수 본점,restaurant,인천광역시 강화군 양도면 강화남로 678,37.661245,126.423015,032-937-8707,"월-화,목-금 11시 - 18시, 주말 10시 - 19시",정보없음,수요일,1,하트시그널,show,[하트시그널] 강화도 칼국수 맛집이자 하트시그널3 촬영지,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05426,도이창커피농장,cafe,경기도 수원시 팔달구 화서문로32번길 21,37.284245,127.01215,070-7622-4332,화-일 11시 30분 - 21시,정보없음,월요일,1,학교 2017,drama,[학교 2017] 15회에서 홍남주(설인아)는 학교를 그만두고 이곳에서 아르바이트를 한다. 송대휘(장동윤)가 찾아와 커피를 주문한다. 그는 그녀가 교대 근무를 마칠 때까지 그녀를 기다리며 그녀가 보고 싶으니까 학교로 돌아오라고 말한다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_05427,블루힙,cafe,경기도 수원시 팔달구 권광로 173 남경빌딩 2층,37.2630833,127.031933,070-4122-7965,"월-토 12시 - 21시, 일 12시 - 20시",정보없음,연중무휴,2,한 번 다녀왔습니다 | 황금빛 내 인생,drama,[한 번 다녀왔습니다] 전날 밤 자신의 집에서 어머니와 형 윤규진(이상엽) 앞에서 만취한 것에 대해 사과하는 곳으로 나온다. || [황금빛 내 인생] 15회에서 이 카페에서 서지안(신혜선)은 친구 강명신 그녀를 만난다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_05428,콤마앤콤마,cafe,경기도 파주시 하우안길 20,37.717548,126.76606,070-8161-2404,"평일 10시 - 20시, 주말 11시 - 21시",정보없음,연중무휴,1,한 사람만,drama,[한 사람만] 11화에서 경찰관 오진규(장인섭)가 성미도(레드벨벳 조이)의 차를 이 곳으로 추적한다. 이혼 전문 변호사 지윤서(이영진)와의 만남에서 강세연(강예원)을 만난다.,https://www.data.go.kr/data/15111405/fileData.do,2022-11-25
food_05429,명성횟집,restaurant,강원도 강릉시 강동면 갯목길 62,37.7385793,128.985714,0507-1366-6291,화-일 11시 - 21시,14시 - 17시,월요일,1,한국인의 밥상,show,[한국인의 밥상] 한국인의밥상 105회 국수 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05430,강릉유환식당,restaurant,강원도 강릉시 강릉대로587번길 2,37.7843703,128.9202334,0507-1415-1154,매일 11시 - 20시,16시 - 17시,연중무휴,1,한국인의 밥상,show,[한국인의 밥상] 한국인의밥상 533회 홍게장 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05431,사천물회전문,restaurant,강원도 강릉시 사천면 진리항구1길 36,37.8371838,128.8747728,033-644-0018,매일 10시 - 19시,정보없음,"1, 3번째 월요일",1,한국인의 밥상,show,[한국인의 밥상] 한국인의밥상 298회 양미리구이/양미리칼국수 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05432,사천포구횟집,restaurant,강원도 강릉시 사천면 진리항구길 35,37.8362555,128.8752098,0507-1347-8183,매일 09시 - 21시,정보없음,연중무휴,1,한국인의 밥상,show,[한국인의 밥상] 한국인의밥상 543회 섭국 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05433,일출횟집,restaurant,강원도 강릉시 주문진읍 시장2길 4,37.8911687,128.8277801,033-662-6707,"평일 09시 - 22시, 주말 09시 - 22시 30분",정보없음,"1, 3번째 월요일",1,한국인의 밥상,show,[한국인의 밥상] 한국인의밥상 307회 복어회/복국 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05434,파도식당,restaurant,강원도 강릉시 주문진읍 주문로 168,37.8950838,128.832463,033-662-4166,매일 07시 - 20시,정보없음,연중무휴,1,한국인의 밥상,show,[한국인의 밥상] 한국인의밥상 399회 도치숙회/도치알찜/꼼치찜 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05435,영동횟집,restaurant,강원도 강릉시 창해로350번길 37,37.7964867,128.9165411,033-652-6384,화-일 10시 - 22시,정보없음,월요일,1,한국인의 밥상,show,[한국인의 밥상] 한국인의밥상 453회 회덮밥 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05436,남승횟집,restaurant,강원도 고성군 죽왕면 심층수길 40-17 2층,38.3268689,128.5300648,0507-1446-0188,매일 10시 30분 - 21시 50분,정보없음,연중무휴,1,한국인의 밥상,show,"[한국인의 밥상] 한국인의밥상 541회 도치알찜, 도치알탕, 도치초무침 맛집",https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05437,베드로횟집,restaurant,강원도 고성군 현내면 대진항길 57,38.497025,128.427488,033-682-0157,매일 09시 - 21시,정보없음,연중무휴,1,한국인의 밥상,show,[한국인의 밥상] 한국인의밥상 468회 문어물회 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
food_05438,오부자냄비물회,restaurant,강원도 동해시 일출로 151,37.5561194,129.1207868,033-533-2676,"평일 하절기 08시 - 20시, 동절기 09시 - 17시, 주말 하절기 08시 - 20시, 동절기 08시 - 19시",정보없음,연중무휴,1,한국인의 밥상,show,[한국인의 밥상] 한국인의밥상 468회 냄비물회 맛집,https://www.data.go.kr/data/15111405/fileData.do,2022-11-18
