id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,source_url,last_updated,famous_rank,recent_rank,audience_acc,award,director,poster_url,title_key,mention_doc_count,mention_total_count,corpus_doc_count,popularity_score,popularity_rank_in_title,is_overseas,dup_of,coord_issue,is_popular,filter_reason,scene_description_source,evidence_url
st_10157,스위트홈2,Sweet Home Season 2,drama,송강;이진욱;이시영;고민시,부천아트벙커 B39,문화시설,경기 부천시 삼작로 53,37.521900,126.767661,https://lh3.googleusercontent.com/place-photos/AG9NLjBAcVJ8KGG6qdtJ6RHE6OEjyRsMIs_8CIcV38Jr1MM33RL3Lb6b_eKsK29s_iik6dyXauqSmkNfjF9ArSZI3WhuGkf8KZLvJJaB5YAXsYt3OhmhVw15i6HrQeQpUMxkMnUaF9jT-J0oKG7_nw=s4800-w800,https://map.naver.com/p/entry/place/1340333088,폐허가 된 듯한 공간으로 묘사되는 장면이 촬영된 곳,https://kdramamap.com/location/%ec%8a%a4%ec%9c%84%ed%8a%b8%ed%99%882-%eb%b6%80%ec%b2%9c%ec%95%84%ed%8a%b8%eb%b2%99%ec%bb%a4-b39-4373/;https://seasonings.tistory.com/entry/스위트홈-시즌2-등장인물-출연진-배우-인스타-촬영지;https://m.blog.naver.com/hsc660312/223280718264,2026-07-28,11,,,,이응복,https://image.tmdb.org/t/p/w500/kJEcSBMPacDJuAihPNmcUEgon1Y.jpg,스위트홈2,0,0,40,0.0,5,N,,,Y,언급부족_데이터품질기준보존,정승길_v4,
st_10220,스터디그룹,Study Group,drama,황민현;한지은;차우민,인천대중예술고등학교,학교,인천 미추홀구 석정로 165,37.473964,126.651979,https://lh3.googleusercontent.com/place-photos/AG9NLjCJjsBMDVUvQuF6ET0A6sfj2O0RHmlG8BtgT62bGLsCCuMQ6Cs-aZeXkJVE_5vz9_Dt4ZKA0HAWsPmUuLxrJPBYgNYXx8BrRQKxgWOGspWAYSJECDeEhUMp0m-3ftGRcKJ801j1ezd515QQ=s4800-w800,https://map.naver.com/p/entry/place/1877224201,극중 문제학교 유성공고의 외경 촬영지로 사용된 인천의 실제 고등학교,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ec%9d%b8%ec%b2%9c%eb%8c%80%ec%a4%91%ec%98%88%ec%88%a0%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90-13742/;https://bkbrokr.com/409;https://haechi-travel.tistory.com/610,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,10,14,36,100.0,1,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_10233,스터디그룹,Study Group,drama,황민현;한지은;차우민,성남외국어고등학교,학교,경기 성남시 분당구 대왕판교로385번길 28,37.378605,127.096569,,https://map.naver.com/p/entry/place/12006431,극 중 윤가민이 만일고 대신 만익고에 들어가 학교 안을 살피는 장면,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ec%84%b1%eb%82%a8%ec%99%b8%ea%b5%ad%ec%96%b4%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90-13755/;https://bkbrokr.com/409,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,5,9,36,50.0,2,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_10225,스터디그룹,Study Group,drama,황민현;한지은;차우민,교보문고 일산점,서점,경기 고양시 일산동구 중앙로 1036,37.643135,126.789797,https://lh3.googleusercontent.com/place-photos/AG9NLjDWXxB-G3xCPi6ZZ17EUQ1-gi7bo0im3qrUYiYn6pEd5kjSl1YwSG5eyPOaxT9U4WrHD_EKPqVYHP0bDCGFxZc1jmC2pQWAmJvlADCz_AGaV1J00d6_ab_-UjOnsuXbr5UlssvVqwP1Fpi36yA=s4800-w800,https://map.naver.com/p/entry/place/37870445,,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ea%b5%90%eb%b3%b4%eb%ac%b8%ea%b3%a0-%ec%9d%bc%ec%82%b0%ec%a0%90-13747/;https://bkbrokr.com/409;https://haechi-travel.tistory.com/610,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,4,8,36,40.0,3,N,,,Y,언급2회이상_작품내상위15,,
st_10224,스터디그룹,Study Group,drama,황민현;한지은;차우민,아이스걸크림보이 일산점,,경기 고양시 일산동구 정발산로 24,37.655896,126.772039,https://lh3.googleusercontent.com/place-photos/AG9NLjDHl8Z83xCX7MDTF85aUmtF-RXcRb-e1LQ4qe2IS3U1w3ZgPV9-GF-JPhuWk58lr1hwGb3G2LX8PshYiBpGkTcBWYrcjVaAuajkcNpZYzFyt2sr63-7kFMuBCCleiSJ8iZQLpocj_FXIaDAMoc=s4800-w800,https://map.naver.com/p/entry/place/1252610781,,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ec%95%84%ec%9d%b4%ec%8a%a4%ea%b1%b8%ed%81%ac%eb%a6%bc%eb%b3%b4%ec%9d%b4-%ec%9d%bc%ec%82%b0%ec%a0%90-13746/,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,6,36,30.0,4,N,,,Y,언급2회이상_작품내상위15,,
st_20615,스터디그룹,Study Group,drama,황민현;한지은;차우민,단국대학교 죽전캠퍼스,대학교,경기 용인시 수지구 죽전로 152,37.321920,127.126592,https://lh3.googleusercontent.com/place-photos/AG9NLjDr_ir9Zo29DHVenytXmn1969FmeV_1Gq11-ZvgYg71ajwTWsp4-garm03ozwpliZmdLDxK1BB_vZ-e6qjRHTnrPvgNIliH4wUoKX113eC9GaU6A3N656UrsZDMDwu-ygfW5w_CvBLIMTXdxg=s4800-w800,https://map.naver.com/p/entry/place/11591526,극중 다른 고등학교(만월고) 방문 장면이 촬영된 대학 캠퍼스,https://bkbrokr.com/409,2026-07-30,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,5,36,30.0,5,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_10230,스터디그룹,Study Group,drama,황민현;한지은;차우민,거북섬로,,경기 시흥시 거북섬로 163,37.320671,126.683844,,,극 중 연백파 상비군들이 현경의 차를 막아서는 장면이 나온다.,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ea%b1%b0%eb%b6%81%ec%84%ac%eb%a1%9c-13752/,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,4,36,30.0,6,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_10218,스터디그룹,Study Group,drama,황민현;한지은;차우민,송림로61번길,거리,인천 제물포구 송림로61번길 32,37.476132,126.640510,,,,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ec%86%a1%eb%a6%bc%eb%a1%9c61%eb%b2%88%ea%b8%b8-13740/,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,4,36,30.0,7,N,,,Y,언급2회이상_작품내상위15,,
st_10219,스터디그룹,Study Group,drama,황민현;한지은;차우민,고려빌라,,인천 제물포구 솔빛로73번길 22,37.477331,126.641699,,https://map.naver.com/p/entry/place/16588515,,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ea%b3%a0%eb%a0%a4%eb%b9%8c%eb%9d%bc-13741/,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,3,36,30.0,8,N,,,Y,언급2회이상_작품내상위15,,
st_10228,스터디그룹,Study Group,drama,황민현;한지은;차우민,김해본가뒷고기,,경기 부천시 원미구 부일로205번길 47,37.490826,126.753115,https://lh3.googleusercontent.com/place-photos/AG9NLjDZvTWez7wrZy7wZMZ23inT-so7on77SvI4_lWNQnjp84Xr5V2ebhBobjDvFhDPKxEHcLtjhRwm14Bj0PtqGsOB7OOAiYPvvEu4ITJrMBqt_tzvK7g98tlQ4_RsmFDWqW3DMnZb3eW5wMfB358=s4800-w800,https://map.naver.com/p/entry/place/1334557759,1화에서 윤가민에게 덤빈 학생이 식당 앞 거리에서 손도 쓰지 못하고 제압당하는 장면,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ea%b9%80%ed%95%b4%eb%b3%b8%ea%b0%80%eb%92%b7%ea%b3%a0%ea%b8%b0-13750/,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,3,36,30.0,9,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_10229,스터디그룹,Study Group,drama,황민현;한지은;차우민,레미안부천어반비스타,,경기 부천시 소사구 중동로 19,37.481475,126.762581,,https://map.naver.com/p/entry/place/727600959,,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%eb%a0%88%eb%af%b8%ec%95%88%eb%b6%80%ec%b2%9c%ec%96%b4%eb%b0%98%eb%b9%84%ec%8a%a4%ed%83%80-13751/,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,3,36,30.0,10,N,,,Y,언급2회이상_작품내상위15,,
st_10227,스터디그룹,Study Group,drama,황민현;한지은;차우민,메트로타워 예미지,주거단지,경기 김포시 솔터로 22,37.645429,126.630858,https://lh3.googleusercontent.com/place-photos/AG9NLjC4R4Ce49-t54_pfLkaKfmDuxggAyb47UueaJ5w-frNAmrb997Bcrbr_ZrszaeTo5fq9fW3iPou4Y65UBl-rVecZAYzxb9FU96vmM3x50AhgMzRcC_Y4pzQ-HgnFOar7iuvyx_1lWlQ6NH7lY9y84w-Pw=s4800-w800,https://map.naver.com/p/entry/place/1613242025,,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%eb%a9%94%ed%8a%b8%eb%a1%9c%ed%83%80%ec%9b%8c-%ec%98%88%eb%af%b8%ec%a7%80-13749/;https://bkbrokr.com/409,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,3,36,30.0,11,N,,,Y,언급2회이상_작품내상위15,,
st_10226,스터디그룹,Study Group,drama,황민현;한지은;차우민,블랙롤스,,경기 고양시 일산동구 위시티1로 6-47,37.674001,126.807366,https://lh3.googleusercontent.com/place-photos/AG9NLjCL31OczhYzwvPP06jZTXlwyAxB-nVGlN6H26aX1m2em-kUwBO5GnT2GCeRqyExY4RmozQZA9J8BRd4EJWev3Ip8noiAd4y5E4QPTFUQNm40PzX_Q_8jgA2MCECAnkrIIy0mup1az_Y0laQsA=s4800-w800,https://map.naver.com/p/entry/place/1925361343,,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%eb%b8%94%eb%9e%99%eb%a1%a4%ec%8a%a4-13748/,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,3,36,30.0,12,N,,,Y,언급2회이상_작품내상위15,,
st_10221,스터디그룹,Study Group,drama,황민현;한지은;차우민,서화어린이공원,공원,인천 미추홀구 도화동 1003-2,37.474667,126.662125,,https://map.naver.com/p/entry/place/1794795567,,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ec%84%9c%ed%99%94%ec%96%b4%eb%a6%b0%ec%9d%b4%ea%b3%b5%ec%9b%90-13743/,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,3,36,30.0,13,N,,,Y,언급2회이상_작품내상위15,,
st_10232,스터디그룹,Study Group,drama,황민현;한지은;차우민,위례 지웰푸르지오앞,,경기 하남시 위례대로 220,37.481718,127.148160,https://lh3.googleusercontent.com/place-photos/AG9NLjDehY5wkqhmwYzrKUnURzwz6OpwU5gZYq1VECVN-DuX3Gc0NPf24xMW_IXlMY6W-HbASGB6Idf8MA0Kx6GhJasH0mLmogYq3KrMfGO-UkSv4R6lrsvE4XrhqQmZ28LVuAQErS51aNaimrkZ=s4800-w800,,,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ec%9c%84%eb%a1%80-%ec%a7%80%ec%9b%b0%ed%91%b8%eb%a5%b4%ec%a7%80%ec%98%a4%ec%95%9e-13754/,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,3,3,36,30.0,14,N,,,Y,언급2회이상_작품내상위15,,
st_10231,스터디그룹,Study Group,drama,황민현;한지은;차우민,카페 웨이브 시흥거북섬점,카페,경기 시흥시 거북섬둘레길 28,37.324657,126.678566,,,,https://kdramamap.com/location/%ec%8a%a4%ed%84%b0%eb%94%94%ea%b7%b8%eb%a3%b9-%ec%b9%b4%ed%8e%98-%ec%9b%a8%ec%9d%b4%eb%b8%8c-%ec%8b%9c%ed%9d%a5%ea%b1%b0%eb%b6%81%ec%84%ac%ec%a0%90-13753/,2026-07-28,36,,,,이장훈,https://image.tmdb.org/t/p/w500/rLrEtysTwvVZESavwufnoGIaq8j.jpg,스터디그룹,2,4,36,20.0,15,N,,,Y,언급2회이상_작품내상위15,,
st_10326,스프링피버,,drama,안보현;이주빈,죽도시장(1),,경북 포항시 북구 죽도시장3길 4-2,36.035343,129.366137,,https://map.naver.com/p/entry/place/38331676,,https://kdramamap.com/location/%ec%8a%a4%ed%94%84%eb%a7%81%ed%94%bc%eb%b2%84-%ec%a3%bd%eb%8f%84%ec%8b%9c%ec%9e%a5-1-17508/,2026-07-28,85,,,,박원국,https://image.tmdb.org/t/p/w500/jTJgfbSQ4UczxMOgscHPsoVuL5X.jpg,스프링피버,22,74,41,100.0,1,N,,,Y,언급2회이상_작품내상위15,,
st_10312,스프링피버,,drama,안보현;이주빈,청하중학교,학교,경북 포항시 북구 청하면 청하로151번길 26,36.194654,129.335806,https://lh3.googleusercontent.com/place-photos/AG9NLjATAi84g6pKhOxW44nnyc2yNHac5YoinPY8g50d8MUfgNIbauKfjTZDTwg9wB5lLZtElJIbbwRgoGrrQOS86CPJq85SSNTQe7gYuwHofXe87Yno9bILuaQ-plQotytiA4YbzL7SnQRwbvvpmTU=s4800-w800,https://map.naver.com/p/entry/place/12178461,1화에서 윤봄이 교사로 근무하고 선재규의 조카가 학생으로 다니는 신수고등학교 장면,https://kdramamap.com/location/%ec%8a%a4%ed%94%84%eb%a7%81%ed%94%bc%eb%b2%84-%ec%b2%ad%ed%95%98%ec%a4%91%ed%95%99%ea%b5%90-17493/,2026-07-28,85,,,,박원국,https://image.tmdb.org/t/p/w500/jTJgfbSQ4UczxMOgscHPsoVuL5X.jpg,스프링피버,21,86,41,95.5,4,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_10344,스프링피버,,drama,안보현;이주빈,철길숲,자연/명소,경북 포항시 남구 효자동 197-1,36.010445,129.338668,https://lh3.googleusercontent.com/place-photos/AG9NLjAVt0Q59kRWMsIOm7ZqNUT_yOAX_vWoKL8jQJRAwJ8vOsvv84knyomKJckFtxYVMMXLY8C1OeC4IJ-YBJtmAOSeeNpPTKznvUvR-o4Ew7EoWw_nU_9Bcupt7o-ufPMzzi5-xZYYvxqg1aYpnA=s4800-w800,https://map.naver.com/p/entry/place/1895226536,봄과 재규가 자전거·조깅 중 우연히 마주치는 일상 장면의 배경 철길숲,https://kdramamap.com/location/%ec%8a%a4%ed%94%84%eb%a7%81%ed%94%bc%eb%b2%84-%ec%b2%a0%ea%b8%b8%ec%88%b2-17526/,2026-07-28,85,,,,박원국,https://image.tmdb.org/t/p/w500/jTJgfbSQ4UczxMOgscHPsoVuL5X.jpg,스프링피버,14,32,41,63.6,5,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_10315,스프링피버,Spring Fever,drama,안보현;이주빈,사방기념공원,공원,경북 포항시 북구 흥해읍 해안로 1801,36.164753,129.395637,https://lh3.googleusercontent.com/place-photos/AG9NLjC7Y5K4GHFeYJ4nUe2TIqeLyo-xxn-gmB1YxEt_3sK38jcnD5ws8wezdd_vxrshc_YJanhN7AP0DJmf_J0VmFD5pYDr_88bjHbf7-4XKvQhW_4ih5xl3T-LKccZSmow-V_etFM9A48LzfqSHZc=s4800-w800,https://map.naver.com/p/entry/place/13451468,극 중 선재규가 옻닭 알레르기를 겪은 윤봄의 피부에 연고를 발라 주는 장면,https://kdramamap.com/location/%ec%8a%a4%ed%94%84%eb%a7%81%ed%94%bc%eb%b2%84-%ec%82%ac%eb%b0%a9%ea%b8%b0%eb%85%90%ea%b3%b5%ec%9b%90-17497/;https://kdramalocations.com/dramas/spring-fever;https://haechi-travel.tistory.com/454,2026-07-28,85,,,,박원국,https://image.tmdb.org/t/p/w500/jTJgfbSQ4UczxMOgscHPsoVuL5X.jpg,스프링피버,9,22,41,40.9,6,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_10322,스프링피버,,drama,안보현;이주빈,해안로(4),,경북 포항시 북구 환호동 480-3,36.072502,129.408072,,,,https://kdramamap.com/location/%ec%8a%a4%ed%94%84%eb%a7%81%ed%94%bc%eb%b2%84-%ed%95%b4%ec%95%88%eb%a1%9c-4-17504/,2026-07-28,85,,,,박원국,https://image.tmdb.org/t/p/w500/jTJgfbSQ4UczxMOgscHPsoVuL5X.jpg,스프링피버,8,9,41,36.4,8,N,,,Y,언급2회이상_작품내상위15,,
st_10357,스프링피버,,drama,안보현;이주빈,석병1리방파제,항구/방파제,경북 포항시 남구 구룡포읍 석병리 745-1,36.012834,129.578951,https://lh3.googleusercontent.com/place-photos/AG9NLjBFra1G0RqquFuotU5fbdnqOo6nUPiXvdyib0ShbMWlS-PrvV8_P53rMsxWtAU9Mh-7nXMjow83AtpFQ9JbMq1yYwcCJE25PLY_K0CGzta-IbcnRrd5IpXqKjtziTh7UKDoB5iQGgZuq4Dtmw=s4800-w800,https://map.naver.com/p/entry/place/37825293,7화에서 윤봄과 선재규가 윤봄의 노란 대문집 앞 포구에서 입을 맞추는 장면,https://kdramamap.com/location/%ec%8a%a4%ed%94%84%eb%a7%81%ed%94%bc%eb%b2%84-%ec%84%9d%eb%b3%911%eb%a6%ac%eb%b0%a9%ed%8c%8c%ec%a0%9c-17539/,2026-07-28,85,,,,박원국,https://image.tmdb.org/t/p/w500/jTJgfbSQ4UczxMOgscHPsoVuL5X.jpg,스프링피버,7,16,41,31.8,12,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_10325,스프링피버,,drama,안보현;이주빈,청포도다방(폐업),,경북 포항시 북구 중앙로298번길 14-6,36.039164,129.367615,https://lh3.googleusercontent.com/place-photos/AG9NLjAw3tKVAXgIntzt5RuKU-6VjULf6vexG_eb7GQO8uIVc4QV6YBBx3XhBRgh_P-jElk-ISex-uIJFjgMaWNyIQ3yYD7qynbBj2-sEJ8PTzdHnPJD92J_1QakUsJ2ERlZ7syHtBiirW0-GGgS8Q=s4800-w800,,"안타깝게도 지금은 폐업했지만, 과거 드라마에 등장했던 청포도다방 같은 곳들도 포항의 옛 정취를 느낄 수 있는 장소들이었어요.",https://kdramamap.com/location/%ec%8a%a4%ed%94%84%eb%a7%81%ed%94%bc%eb%b2%84-%ec%b2%ad%ed%8f%ac%eb%8f%84%eb%8b%a4%eb%b0%a9-%ed%8f%90%ec%97%85-17507/,2026-07-28,85,,,,박원국,https://image.tmdb.org/t/p/w500/jTJgfbSQ4UczxMOgscHPsoVuL5X.jpg,스프링피버,7,11,41,31.8,13,N,,,Y,언급2회이상_작품내상위15,블로그크롤링_2026-08-01,https://blog.naver.com/sjsskdp79/224169942057
st_20617,스프링 피버,Spring Fever,drama,안보현;이주빈,포항 죽도시장,전통시장,경북 포항시 북구 죽도시장13길 13-1,36.036360,129.368390,https://lh3.googleusercontent.com/place-photos/AG9NLjAyTkx5952Co1s7fRAtsa0Z35jO8bop6w51w9Z1BJxpoC6CPo4Kiy2LLDS5eKXq0VetxP0st_ynqz3ctzxDEPnaFQBg4KaTEmx23JO180FnaAU9E843osLiQmEiAJA5WKm9GOAt1pPwZpVlSg=s4800-w800,https://map.naver.com/p/entry/place/1112173336,극 중 윤봄과 선재규가 죽도시장 식당에서 마주 앉아 함께 대게를 먹는 장면,https://kdramalocations.com/dramas/spring-fever;https://haechi-travel.tistory.com/454;https://www.pressian.com/pages/articles/2026021216461604387;https://www.kbmaeil.com/article/20260213500200,2026-07-30,85,,,,박원국,https://image.tmdb.org/t/p/w500/jTJgfbSQ4UczxMOgscHPsoVuL5X.jpg,스프링피버,7,9,41,31.8,14,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_10348,스프링피버,Spring Fever,drama,안보현;이주빈,호미곶해맞이광장,광장,경북 포항시 남구 호미곶면 대보리 234-20,36.076783,129.569607,https://lh3.googleusercontent.com/place-photos/AG9NLjBtegz1mCLhBelrS-_dDjPxVyfkm3Vw1E5Zi4vXg0ZZvogAkv9lgvlNs3jJkFaLZaYEf9IkgeP7_gv4Un4eJNcJv8wjVRPEy_GD0aZA0vDvaJvcxC0E5qutUGaei4CPtW_6zbydTkm0gOEYQw=s4800-w800,https://map.naver.com/p/entry/place/13491076,극 중 선재규가 열쇠 수리공을 도둑으로 오해하고 호미곶까지 뒤쫓아 추격하는 장면,https://kdramamap.com/location/%ec%8a%a4%ed%94%84%eb%a7%81%ed%94%bc%eb%b2%84-%ed%98%b8%eb%af%b8%ea%b3%b6%ed%95%b4%eb%a7%9e%ec%9d%b4%ea%b4%91%ec%9e%a5-17530/;https://kdramalocations.com/dramas/spring-fever;https://haechi-travel.tistory.com/454;https://www.pressian.com/pages/articles/2026021216461604387;https://www.kbmaeil.com/article/20260213500200,2026-07-28,85,,,,박원국,https://image.tmdb.org/t/p/w500/jTJgfbSQ4UczxMOgscHPsoVuL5X.jpg,스프링피버,7,7,41,31.8,15,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20620,슬기로운감빵생활,Prison Playbook,drama,박해수;정경호,익산교도소세트장,교도소 오픈세트장,전북특별자치도 익산시 성당면 함낭로 207,36.0694515535,126.9306029888,https://lh3.googleusercontent.com/place-photos/AG9NLjAXT1cohS2v7ONnww3OHwtIujyvyYQpbKB_m2efz-4dB5AKugj-6OntKxf1Koo3fIFWHbXr8F49OVs2lAh5tKEItZRqGZoRF8VgpfrxdSXQHOD_4HdtVxB0k8WZmzHt7zmvqMjdLe73vYlE7CZyKkxSJg=s4800-w800,https://map.naver.com/p/entry/place/37471479,극 중 김제혁이 교도소 안에서 야구 연습을 하는 장면이 촬영된 곳,https://www.jjan.kr/article/20241227580012?site_preference=normal;https://www.50plus.or.kr/life/detail.do?id=14959174,2026-07-30,86,,,,신원호,https://image.tmdb.org/t/p/w500/2kK5H4k8qJDS0SSqQ25xKV3DZvB.jpg,슬기로운감빵생활,12,75,43,100.0,1,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
st_20621,슬기로운감빵생활,Prison Playbook,drama,박해수;정경호,빠삐용Zip(옛 장흥교도소),문화예술공간/옛 교도소,전남 장흥군 장흥읍 장흥로 98,34.6878022,126.9139961,https://lh3.googleusercontent.com/place-photos/AG9NLjBX3LRWdTmoIBUKL9ZkEgDbao_WdLUITQXn2HhDp4qQu4Qd1Bt6ZNRq3ppohElBtiIR2ZVuiO4QA_lr8XoWaVjqPKHEUs1H3v79N3HYZhK1p6GZUqCLF0nrHAKxFAWoOrQoRkjuQ6dchqaS3HElIQM6Cg=s4800-w800,https://map.naver.com/p/entry/place/1363633162,영화·드라마 촬영지로 사랑받아온 옛 장흥교도소가 ‘빠삐용Zip’으로 새롭게 태어났습니다.,https://www.korean-culture.org/eng/webzine/202204/sub02.html;https://www.jhctf.or.kr/www/key_project/tour_course/theme/history;https://mojhome.moj.go.kr/sites/immigration/file/ebook/gongzone/2022/2022_gongzone_vol61.pdf,2026-07-30,86,,,,신원호,https://image.tmdb.org/t/p/w500/2kK5H4k8qJDS0SSqQ25xKV3DZvB.jpg,슬기로운감빵생활,7,52,43,58.3,2,N,,,Y,언급2회이상_작품내상위15,블로그크롤링_2026-08-01,https://blog.naver.com/rhkrtjdaks1/224340458527
st_10446,슬기로운감빵생활,Prison Playbook,drama,박해수;정경호,고척스카이돔,야구장,서울 구로구 경인로 430,37.498213,126.867089,https://lh3.googleusercontent.com/place-photos/AG9NLjCvqcsnTwgxGwmg3N1cylPoNP8Q0cvgt58Dpc0QKXXpslEBW5LMmCMtzlZ51q0IJ7Ny2L4B3RzkXi_qUnDqV_JYKqjybXpDuJPH7oU5hDNg3AfAHE317epFno3HkH9kRZGj-9PuOdjAVEHM8W0=s4800-w800,https://map.naver.com/p/entry/place/18967604,1화에서 김제혁이 넥센 히어로즈 시절 코리안시리즈 경기를 치르는 장면,https://kdramamap.com/location/%ec%8a%ac%ea%b8%b0%eb%a1%9c%ec%9a%b4%ea%b0%90%eb%b9%b5%ec%83%9d%ed%99%9c-%ea%b3%a0%ec%b2%99%ec%8a%a4%ec%b9%b4%ec%9d%b4%eb%8f%94-1364/;https://alienbeing.tistory.com/1199,2026-07-28,86,,,,신원호,https://image.tmdb.org/t/p/w500/2kK5H4k8qJDS0SSqQ25xKV3DZvB.jpg,슬기로운감빵생활,0,0,43,0.0,4,N,,,Y,언급부족_데이터품질기준보존,정승길_v4,
st_10458,슬기로운의사생활,Hospital Playlist,drama,조정석;유연석;정경호;김대명,이대서울병원,병원,서울 강서구 공항대로 260,37.557263,126.836267,https://lh3.googleusercontent.com/place-photos/AG9NLjDXUJ5xLiQHDFfJAfkdjzcfBxg4_8ggSkYQbA7qrEddn5Z9RVGR-DaYq4KTmkaifaw5KItLUQ6JZKtTv4-xzRjZVBqeP7yx_1ZUbKRkJoPxZs8NTmNirCZxfEley0ccH0nsdOThywyrmMTl=s4800-w800,https://map.naver.com/p/entry/place/1300011982,율제병원 의료진들이 커피와 과자를 받는 곳.,https://kdramamap.com/location/%ec%8a%ac%ea%b8%b0%eb%a1%9c%ec%9a%b4%ec%9d%98%ec%82%ac%ec%83%9d%ed%99%9c-%ec%9d%b4%eb%8c%80%ec%84%9c%ec%9a%b8%eb%b3%91%ec%9b%90-1376/;https://kooking.tistory.com/entry/슬기로운-의사생활-촬영지는-어딜까-바로-이대서울병원;https://mediahub.seoul.go.kr/news/article/newsArticlePrintPopup.do?articleNo=1503695;https://koreandramalocation.com/hospital-playlist,2026-07-28,18,,,,신원호,https://image.tmdb.org/t/p/w500/zy0FJYPsKkfOrZG5r5lFtTIx1up.jpg,슬기로운의사생활,18,102,38,100.0,1,N,,,Y,언급2회이상_작품내상위15,정승길_v4,
