work_id,title,title_official,title_en,title_aliases,title_category,title_cast,broadcaster,air_period,air_status,location_count,location_geocoded,region_count,top_region,wikidata_qid,wiki_lang_count,en_wiki_title,en_views_12m,score_global,score_interest,score_data,score_total,rank,is_top100,poster_url,description,kdramamap_url,last_updated
w_0223,서른이지만열일곱입니다,서른이지만 열일곱입니다,Still 17,서른이지만 열일곱입니다;Still 17;三十ですが十七です;雖然30但仍17;Thirty But Seventeen;Seoreunijiman Yeolilgobibmida,drama,신혜선;양세종,SBS,2018-07-23 ~ 2018-09-18,방영종료,20,20,1,서울특별시,Q55266400,14,Still 17,64723,14.0,14.1,12.5,40.6,236,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%84%9C%EB%A5%B8%EC%9D%B4%EC%A7%80%EB%A7%8C%EC%97%B4%EC%9D%BC%EA%B3%B1%EC%9E%85%EB%8B%88%EB%8B%A4.webp,,https://kdramamap.com/drama/%ec%84%9c%eb%a5%b8%ec%9d%b4%ec%a7%80%eb%a7%8c%ec%97%b4%ec%9d%bc%ea%b3%b1%ec%9e%85%eb%8b%88%eb%8b%a4/,2026-07-29
w_0320,완벽한가족,완벽한 가족,Perfect Family,완벽한 가족;Perfect Family;完璧な家族;完美的家族;완벽한 가족(드라마),drama,김병철;윤세아;박주현;김영대,KBS2,2024-08-14 ~ 2024-09-19,방영종료,28,27,3,경기도,Q125211794,8,Perfect Family,97765,8.0,17.21,15.32,40.53,237,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%99%84%EB%B2%BD%ED%95%9C%EA%B0%80%EC%A1%B1.webp,,https://kdramamap.com/drama/%ec%99%84%eb%b2%bd%ed%95%9c%ea%b0%80%ec%a1%b1/,2026-07-29
w_0111,당신이잠든사이에,당신이 잠든 사이에,While You Were Sleeping,당신이 잠든 사이에;While You Were Sleeping;あなたが眠っている間に;當你熟睡時,drama,이종석;배수지;정해인,SBS,2017-09-27 ~ 2017-11-16,방영종료,20,20,2,서울특별시,Q14518812,28,While You Were Sleeping (2017 TV series),,28.0,0.0,12.5,40.5,238,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%8B%B9%EC%8B%A0%EC%9D%B4%EC%9E%A0%EB%93%A0%EC%82%AC%EC%9D%B4%EC%97%90.webp,,https://kdramamap.com/drama/%eb%8b%b9%ec%8b%a0%ec%9d%b4%ec%9e%a0%eb%93%a0%ec%82%ac%ec%9d%b4%ec%97%90/,2026-07-29
w_0219,새벽2시의신데렐라,새벽 2시의 신데렐라,Cinderella at 2 AM,새벽 2시의 신데렐라;Cinderella at 2 AM;深夜2時のシンデレラ;凌晨兩點的灰姑娘,drama,신현빈;문상민,채널A,2024-08-24 ~ 2024-09-22,방영종료,68,68,7,서울특별시,Q127698375,7,Cinderella at 2 AM,59089,7.0,13.41,20.0,40.41,239,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%83%88%EB%B2%BD2%EC%8B%9C%EC%9D%98%EC%8B%A0%EB%8D%B0%EB%A0%90%EB%9D%BC.webp,,https://kdramamap.com/drama/%ec%83%88%eb%b2%bd2%ec%8b%9c%ec%9d%98%ec%8b%a0%eb%8d%b0%eb%a0%90%eb%9d%bc/,2026-07-29
w_0467,혼례대첩,혼례대첩,The Matchmakers,The Matchmakers;婚礼大捷;婚禮大捷;Wedding Battle,drama,로운;조이현,KBS2,2023-10-30 ~ 2023-12-25,방영종료,28,28,8,경상북도,Q120533831,11,The Matchmakers (TV series),63086,11.0,13.91,15.5,40.41,240,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%98%BC%EB%A1%80%EB%8C%80%EC%B2%A9.webp,,https://kdramamap.com/drama/%ed%98%bc%eb%a1%80%eb%8c%80%ec%b2%a9/,2026-07-29
w_0032,골드랜드,골드랜드,Gold Land,Gold Land;ゴールドランド;賭金,drama,박보영;김성철,Disney+,2026-04-29 ~ 2026-04-29,방영종료,83,66,8,강원특별자치도,Q134848097,8,Gold Land,59166,8.0,13.42,18.98,40.4,241,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B3%A8%EB%93%9C%EB%9E%9C%EB%93%9C.webp,,https://kdramamap.com/drama/%ea%b3%a8%eb%93%9c%eb%9e%9c%eb%93%9c/,2026-07-29
w_0197,비밀은없어,비밀은 없어,Frankly Speaking,비밀은 없어;Frankly Speaking;正直にお伝えします!?;沒有秘密,drama,고경표;강한나,JTBC,2024-05-01 ~ 2024-06-06,방영종료,53,53,7,서울특별시,Q116947667,11,Frankly Speaking (TV series),34635,11.0,9.38,20.0,40.38,242,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%B9%84%EB%B0%80%EC%9D%80%EC%97%86%EC%96%B4.webp,,https://kdramamap.com/drama/%eb%b9%84%eb%b0%80%ec%9d%80%ec%97%86%ec%96%b4/,2026-07-29
w_0431,트라이우리는기적이된다,트라이: 우리는 기적이 된다,The Winning Try,트라이: 우리는 기적이 된다;The Winning Try;TRY 〜僕たちは奇跡になる〜﻿;TRY：我們成為奇蹟;Try: We Become Miracles,drama,윤계상;임세미,SBS,2025-07-25 ~ 2025-08-30,방영종료,40,40,7,전남광주통합특별시,Q132888605,7,The Winning Try,57031,7.0,13.14,20.0,40.14,243,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%8A%B8%EB%9D%BC%EC%9D%B4%EC%9A%B0%EB%A6%AC%EB%8A%94%EA%B8%B0%EC%A0%81%EC%9D%B4%EB%90%9C%EB%8B%A4.webp,,https://kdramamap.com/drama/%ed%8a%b8%eb%9d%bc%ec%9d%b4%ec%9a%b0%eb%a6%ac%eb%8a%94%ea%b8%b0%ec%a0%81%ec%9d%b4%eb%90%9c%eb%8b%a4/,2026-07-29
w_0043,그녀는거짓말을너무사랑해,그녀는 거짓말을 너무 사랑해,The Liar and His Lover,그녀는 거짓말을 너무 사랑해;The Liar and His Lover;カノジョは嘘を愛しすぎてる;她愛上了我的謊;Geunyeoneun Geojitmaleul Neomoo Saranghae,drama,이현우;조이,tvN,2017-03-20 ~ 2017-05-09,방영종료,38,37,1,서울특별시,Q28432857,13,The Liar and His Lover (TV series),28363,13.0,7.87,19.12,39.99,244,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B7%B8%EB%85%80%EB%8A%94%EA%B1%B0%EC%A7%93%EB%A7%90%EC%9D%84%EB%84%88%EB%AC%B4%EC%82%AC%EB%9E%91%ED%95%B4.webp,,https://kdramamap.com/drama/%ea%b7%b8%eb%85%80%eb%8a%94%ea%b1%b0%ec%a7%93%eb%a7%90%ec%9d%84%eb%84%88%eb%ac%b4%ec%82%ac%eb%9e%91%ed%95%b4/,2026-07-29
w_0136,런온,런 온,Run On,런 온;Run On;それでも僕らは走り続ける,drama,임시완;신세경;최수영;강태오,JTBC,2020-12-16 ~ 2021-02-04,방영종료,29,29,1,서울특별시,Q101219144,10,Run On (TV series),64728,10.0,14.1,15.88,39.97,245,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%9F%B0%EC%98%A8.webp,,https://kdramamap.com/drama/%eb%9f%b0%ec%98%a8/,2026-07-29
w_0257,신데렐라와네명의기사,신데렐라와 네 명의 기사,Cinderella with Four Knights,신데렐라와 네 명의 기사;Cinderella with Four Knights;シンデレラと4人の騎士;灰姑娘與四騎士;Cinderella and Four Knights;Cinderellawa Ne Myungui Gisa,drama,정일우;박소담,tvN,2016-08-12 ~ 2016-10-01,방영종료,9,9,3,서울특별시,Q24836047,17,Cinderella with Four Knights,68477,17.0,14.52,8.38,39.9,246,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8B%A0%EB%8D%B0%EB%A0%90%EB%9D%BC%EC%99%80%EB%84%A4%EB%AA%85%EC%9D%98%EA%B8%B0%EC%82%AC.webp,,https://kdramamap.com/drama/%ec%8b%a0%eb%8d%b0%eb%a0%90%eb%9d%bc%ec%99%80%eb%84%a4%eb%aa%85%ec%9d%98%ea%b8%b0%ec%82%ac/,2026-07-29
w_0139,로맨스는별책부록,로맨스는 별책부록,Romance Is a Bonus Book,로맨스는 별책부록;Romance Is a Bonus Book;ロマンスは別冊付録;羅曼史別冊附錄;Romaenseuneun Byulchaekboorok,drama,이종석;이나영,tvN,2019-01-26 ~ 2019-03-17,방영종료,16,16,1,서울특별시,Q60174208,16,Romance Is a Bonus Book,55069,16.0,12.88,11.0,39.88,247,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%A1%9C%EB%A7%A8%EC%8A%A4%EB%8A%94%EB%B3%84%EC%B1%85%EB%B6%80%EB%A1%9D.webp,,https://kdramamap.com/drama/%eb%a1%9c%eb%a7%a8%ec%8a%a4%eb%8a%94%eb%b3%84%ec%b1%85%eb%b6%80%eb%a1%9d/,2026-07-29
w_0155,메리킬즈피플,메리 킬즈 피플,Mary Kills People,메리 킬즈 피플;Mary Kills People;死亡天使玛莉,drama,이보영;이민기;강기영,MBC,2025-08-01 ~ 2025-09-12,방영종료,31,30,7,경기도,Q134986909,7,Mary Kills People (South Korean TV series),86977,7.0,16.33,16.46,39.79,248,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%A9%94%EB%A6%AC%ED%82%AC%EC%A6%88%ED%94%BC%ED%94%8C.webp,,https://kdramamap.com/drama/%eb%a9%94%eb%a6%ac%ed%82%ac%ec%a6%88%ed%94%bc%ed%94%8c/,2026-07-29
w_0202,사계의봄,사계의 봄,Spring of Youth,사계의 봄;Spring of Youth;四季之春;Spring of the Four Seasons,drama,하유준;박지후;이승협,SBS,2025-05-06 ~ 2025-07-02,방영종료,41,41,7,서울특별시,Q131541824,8,Spring of Youth (TV series),47533,8.0,11.77,20.0,39.77,249,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%82%AC%EA%B3%84%EC%9D%98%EB%B4%84.webp,,https://kdramamap.com/drama/%ec%82%ac%ea%b3%84%ec%9d%98%eb%b4%84/,2026-07-29
w_0260,신성한이혼,신성한 이혼,Divorce Attorney Shin,신성한 이혼;Divorce Attorney Shin;離婚弁護士シン・ソンハン;神聖的離婚;Sacred Divorce,drama,조승우;한혜진;김성균;정문성,JTBC,2023-03-04 ~ 2023-04-09,방영종료,62,61,4,경기도,Q116178090,10,Divorce Attorney Shin,36280,10.0,9.73,19.92,39.65,250,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8B%A0%EC%84%B1%ED%95%9C%EC%9D%B4%ED%98%BC.webp,,https://kdramamap.com/drama/%ec%8b%a0%ec%84%b1%ed%95%9c%ec%9d%b4%ed%98%bc/,2026-07-29
w_0087,내아이디는강남미인,내 아이디는 강남미인,My ID is Gangnam Beauty,내 아이디는 강남미인;My ID is Gangnam Beauty;私のIDはカンナム美人;我的ID是江南美人;Gangnam Beauty,drama,임수향;차은우,JTBC,2018-07-27 ~ 2018-09-15,방영종료,39,39,2,서울특별시,Q55038915,20,Gangnam Beauty,,20.0,0.0,19.62,39.62,251,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%82%B4%EC%95%84%EC%9D%B4%EB%94%94%EB%8A%94%EA%B0%95%EB%82%A8%EB%AF%B8%EC%9D%B8.webp,,https://kdramamap.com/drama/%eb%82%b4%ec%95%84%ec%9d%b4%eb%94%94%eb%8a%94%ea%b0%95%eb%82%a8%eb%af%b8%ec%9d%b8/,2026-07-29
w_0167,무브투헤븐,무브 투 헤븐: 나는 유품정리사입니다,Move to Heaven,무브 투 헤븐: 나는 유품정리사입니다;Move to Heaven;ムーブ・トゥ・ヘブン: 私は遺品整理士です;Move to Heaven：我是遺物整理師,drama,이제훈;탕준상,Netflix,2021-05-14 ~ 2021-05-14,방영종료,8,8,1,서울특별시,Q85978697,15,Move to Heaven,89049,15.0,16.51,8.0,39.51,252,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%AC%B4%EB%B8%8C%ED%88%AC%ED%97%A4%EB%B8%90.webp,,https://kdramamap.com/drama/%eb%ac%b4%eb%b8%8c%ed%88%ac%ed%97%a4%eb%b8%90/,2026-07-29
w_0159,멱살한번잡힙시다,멱살 한번 잡힙시다,Nothing Uncovered,멱살 한번 잡힙시다;Nothing Uncovered;抓住你的衣领;Let's Get Grabbed By the Collar,drama,김하늘;연우진;장승조,KBS2,2024-03-18 ~ 2024-05-07,방영종료,88,88,5,서울특별시,Q124098301,7,Nothing Uncovered,50791,7.0,12.27,20.0,39.27,253,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%A9%B1%EC%82%B4%ED%95%9C%EB%B2%88%EC%9E%A1%ED%9E%99%EC%8B%9C%EB%8B%A4.webp,,https://kdramamap.com/drama/%eb%a9%b1%ec%82%b4%ed%95%9c%eb%b2%88%ec%9e%a1%ed%9e%99%ec%8b%9c%eb%8b%a4/,2026-07-29
w_0084,내가죽기일주일전,내가 죽기 일주일 전,Way Back Love,내가 죽기 일주일 전;Way Back Love;私が死ぬ一週間前;我死的一週前,drama,공명;김민하,TVING,2025-04-03 ~ 2025-04-17,방영종료,29,29,5,인천광역시,Q133163955,7,Way Back Love,86353,7.0,16.28,15.88,39.15,254,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%82%B4%EA%B0%80%EC%A3%BD%EA%B8%B0%EC%9D%BC%EC%A3%BC%EC%9D%BC%EC%A0%84.webp,,https://kdramamap.com/drama/%eb%82%b4%ea%b0%80%ec%a3%bd%ea%b8%b0%ec%9d%bc%ec%a3%bc%ec%9d%bc%ec%a0%84/,2026-07-29
w_0172,미안하다사랑한다,"미안하다, 사랑한다","I'm Sorry, I Love You","미안하다, 사랑한다;I'm Sorry, I Love You;ごめん、愛してる;对不起，我爱你;미안하다 사랑한다",drama,소지섭;임수정,KBS2,2004-11-08 ~ 2004-12-28,방영종료,15,14,1,서울특별시,Q495650,18,"I'm Sorry, I Love You",42152,18.0,10.86,10.29,39.15,255,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%AF%B8%EC%95%88%ED%95%98%EB%8B%A4%EC%82%AC%EB%9E%91%ED%95%9C%EB%8B%A4.webp,,https://kdramamap.com/drama/%eb%af%b8%ec%95%88%ed%95%98%eb%8b%a4%ec%82%ac%eb%9e%91%ed%95%9c%eb%8b%a4/,2026-07-29
w_0189,보라데보라,보라! 데보라,Bo-ra! Deborah,보라! 데보라;Bo-ra! Deborah;ボラ！デボラ～恋にはいつでも本気～;寶拉！黛博拉,drama,유인나;윤현민,ENA,2023-04-12 ~ 2023-05-25,방영종료,93,92,4,서울특별시,Q115687955,7,True to Love,50156,7.0,12.17,19.95,39.12,256,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%B3%B4%EB%9D%BC%EB%8D%B0%EB%B3%B4%EB%9D%BC.webp,,https://kdramamap.com/drama/%eb%b3%b4%eb%9d%bc%eb%8d%b0%eb%b3%b4%eb%9d%bc/,2026-07-29
w_0234,쇼핑왕루이,쇼핑왕 루이,Shopaholic Louis,쇼핑왕 루이;Shopaholic Louis;ショッピング王ルイ;購物王路易;Shopingwang Looi;Shopping King Louie,drama,서인국;남지현,MBC,2016-09-21 ~ 2016-11-10,방영종료,21,20,1,서울특별시,Q26160413,18,Shopping King Louie,30715,18.0,8.47,12.64,39.11,257,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%87%BC%ED%95%91%EC%99%95%EB%A3%A8%EC%9D%B4.webp,,https://kdramamap.com/drama/%ec%87%bc%ed%95%91%ec%99%95%eb%a3%a8%ec%9d%b4/,2026-07-29
w_0229,세작매혹된자들,"세작, 매혹된 자들",Captivating the King,"세작, 매혹된 자들;Captivating the King;魅惑の人;细作;Sejak, the Fascinated",drama,조정석;신세경,tvN,2024-01-21 ~ 2024-03-03,방영종료,20,20,8,경상북도,Q123333036,12,Captivating the King,68791,12.0,14.56,12.5,39.06,258,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%84%B8%EC%9E%91%EB%A7%A4%ED%98%B9%EB%90%9C%EC%9E%90%EB%93%A4.webp,,https://kdramamap.com/drama/%ec%84%b8%ec%9e%91%eb%a7%a4%ed%98%b9%eb%90%9c%ec%9e%90%eb%93%a4/,2026-07-29
w_0194,뷰티인사이드(영화),뷰티 인사이드,The Beauty Inside,뷰티 인사이드;The Beauty Inside;ビューティー・インサイド;愛上變身情人;Beauty Inside;Byuti Insaideu,drama,한효주,영화,2015-08-20 ~ 2015-08-20,방영종료,8,8,2,서울특별시,Q18684331,16,The Beauty Inside (2015 film),71564,16.0,14.86,8.0,38.86,259,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%B7%B0%ED%8B%B0%EC%9D%B8%EC%82%AC%EC%9D%B4%EB%93%9C%28%EC%98%81%ED%99%94%29.webp,,https://kdramamap.com/drama/%eb%b7%b0%ed%8b%b0%ec%9d%b8%ec%82%ac%ec%9d%b4%eb%93%9c-%ec%98%81%ed%99%94/,2026-07-29
w_0083,낮에뜨는달,낮에 뜨는 달,Moon in the Day,낮에 뜨는 달;Moon in the Day;白晝之月,drama,김영대;표예진,ENA,2023-11-01 ~ 2023-12-14,방영종료,33,33,7,경기도,Q120753622,9,Moon in the Day,51588,9.0,12.39,17.38,38.76,260,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%82%AE%EC%97%90%EB%9C%A8%EB%8A%94%EB%8B%AC.webp,,https://kdramamap.com/drama/%eb%82%ae%ec%97%90%eb%9c%a8%eb%8a%94%eb%8b%ac/,2026-07-29
w_0011,UDT우리동네특공대,UDT: 우리동네 특공대,Heroes Next Door,UDT: 우리동네 특공대;Heroes Next Door;UDT：我們小區特工隊,drama,윤계상;진선규;김지현,ENA,2025-11-17 ~ 2025-12-16,방영종료,85,85,6,서울특별시,Q136215748,7,Heroes Next Door,46925,7.0,11.67,20.0,38.67,261,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/UDT%EC%9A%B0%EB%A6%AC%EB%8F%99%EB%84%A4%ED%8A%B9%EA%B3%B5%EB%8C%80.webp,,https://kdramamap.com/drama/udt%ec%9a%b0%eb%a6%ac%eb%8f%99%eb%84%a4%ed%8a%b9%ea%b3%b5%eb%8c%80/,2026-07-29
w_0097,놀아주는여자,놀아주는 여자,My Sweet Mobster,놀아주는 여자;My Sweet Mobster;遊んでくれる彼女;陪玩的女人,drama,엄태구;한선화;권율,JTBC,2024-06-12 ~ 2024-08-01,방영종료,88,85,5,서울특별시,Q124611059,7,My Sweet Mobster,47655,7.0,11.79,19.83,38.62,262,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%86%80%EC%95%84%EC%A3%BC%EB%8A%94%EC%97%AC%EC%9E%90.webp,,https://kdramamap.com/drama/%eb%86%80%ec%95%84%ec%a3%bc%eb%8a%94%ec%97%ac%ec%9e%90/,2026-07-29
w_0113,대행사,대행사,Agency,Agency;代理公司,drama,이보영,JTBC,2023-01-07 ~ 2023-02-26,방영종료,55,55,3,서울특별시,Q115557959,9,Agency (South Korean TV series),35659,9.0,9.6,20.0,38.6,263,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%8C%80%ED%96%89%EC%82%AC.webp,,https://kdramamap.com/drama/%eb%8c%80%ed%96%89%ec%82%ac/,2026-07-29
w_0036,구미호뎐1938,구미호뎐 1938,Tale of the Nine Tailed 1938,구미호뎐 1938;Tale of the Nine Tailed 1938;九尾狐伝1938;九尾狐傳1938,drama,이동욱;김소연,tvN,2023-05-06 ~ 2023-06-11,방영종료,15,15,8,서울특별시,Q111145272,11,Tale of the Nine Tailed 1938,92693,11.0,16.81,10.62,38.44,264,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B5%AC%EB%AF%B8%ED%98%B8%EB%8E%901938.webp,,https://kdramamap.com/drama/%ea%b5%ac%eb%af%b8%ed%98%b8%eb%8e%901938/,2026-07-29
w_0224,서울자가에대기업다니는김부장이야기,서울 자가에 대기업 다니는 김 부장 이야기,The Dream Life of Mr. Kim,"서울 자가에 대기업 다니는 김 부장 이야기;The Dream Life of Mr. Kim;ソウルの家から大企業に通うキム部長の物語﻿;金部長的夢想人生;The Story of Manager Kim, Who Owns His Home and Works for a Large Company in Seoul",drama,류승룡;명세빈;차강윤,JTBC,2025-10-25 ~ 2025-11-30,방영종료,61,61,4,서울특별시,Q136243480,6,The Dream Life of Mr. Kim,51515,6.0,12.38,20.0,38.38,265,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%84%9C%EC%9A%B8%EC%9E%90%EA%B0%80%EC%97%90%EB%8C%80%EA%B8%B0%EC%97%85%EB%8B%A4%EB%8B%88%EB%8A%94%EA%B9%80%EB%B6%80%EC%9E%A5%EC%9D%B4%EC%95%BC%EA%B8%B0.webp,,https://kdramamap.com/drama/%ec%84%9c%ec%9a%b8%ec%9e%90%ea%b0%80%ec%97%90%eb%8c%80%ea%b8%b0%ec%97%85%eb%8b%a4%eb%8b%88%eb%8a%94%ea%b9%80%eb%b6%80%ec%9e%a5%ec%9d%b4%ec%95%bc%ea%b8%b0/,2026-07-29
w_0400,청담국제고등학교2,청담국제고등학교,Bitch X Rich,청담국제고등학교;Bitch X Rich;清潭國際高等學校;Bitch and Rich,drama,이은샘;김예림;이종혁,Wavve,2025-07-03 ~ 2025-07-31,방영종료,26,26,3,서울특별시,Q118878204,6,Bitch x Rich,102924,6.0,17.6,14.75,38.35,266,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%B2%AD%EB%8B%B4%EA%B5%AD%EC%A0%9C%EA%B3%A0%EB%93%B1%ED%95%99%EA%B5%902.webp,,https://kdramamap.com/drama/%ec%b2%ad%eb%8b%b4%ea%b5%ad%ec%a0%9c%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%902/,2026-07-29
w_0016,가족계획,가족계획,Family Matters,Family Matters;家族计划;Family Plan,drama,배두나;류승범;백윤식;로몬,Coupang Play,2024-11-29 ~ 2024-12-27,방영종료,20,17,5,서울특별시,Q130744551,7,Family Matters (South Korean TV series),133330,7.0,19.56,11.75,38.31,267,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EA%B0%80%EC%A1%B1%EA%B3%84%ED%9A%8D.webp,,https://kdramamap.com/drama/%ea%b0%80%ec%a1%b1%ea%b3%84%ed%9a%8d/,2026-07-29
w_0210,사랑한다고말해줘,사랑한다고 말해줘,Tell Me That You Love Me,사랑한다고 말해줘;Tell Me That You Love Me;愛していると言ってくれ;跟我说爱我,drama,정우성;신현빈,ENA,2023-11-27 ~ 2024-01-16,방영종료,69,68,6,서울특별시,Q117847731,8,Tell Me That You Love Me (TV series),39500,8.0,10.37,19.93,38.3,268,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%82%AC%EB%9E%91%ED%95%9C%EB%8B%A4%EA%B3%A0%EB%A7%90%ED%95%B4%EC%A4%98.webp,,https://kdramamap.com/drama/%ec%82%ac%eb%9e%91%ed%95%9c%eb%8b%a4%ea%b3%a0%eb%a7%90%ed%95%b4%ec%a4%98/,2026-07-29
w_0450,플레이어2,플레이어,Player,플레이어;Player;カイロス;The Player 2: Master of Swindlers;The Player: Master of Swindlers,drama,송승헌;오연서;이시언;태원석,tvN,2024-06-03 ~ 2024-07-09,방영종료,58,54,5,서울특별시,Q55641460,7,Player (TV series),46550,7.0,11.61,19.66,38.27,269,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%ED%94%8C%EB%A0%88%EC%9D%B4%EC%96%B42.webp,,https://kdramamap.com/drama/%ed%94%8c%eb%a0%88%ec%9d%b4%ec%96%b42/,2026-07-29
w_0315,오십프로,오십프로,Fifties Professionals,Fifties Professionals;50%の人生リスタート;大叔再出招,drama,신하균;오정세;허성태,MBC,2026-05-22 ~ 2026-06-27,방영종료,61,60,8,경기도,Q138315168,6,Fifties Professionals,50699,6.0,12.26,19.92,38.17,270,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%98%A4%EC%8B%AD%ED%94%84%EB%A1%9C.webp,,https://kdramamap.com/drama/%ec%98%a4%ec%8b%ad%ed%94%84%eb%a1%9c/,2026-07-29
w_0374,정숙한세일즈,정숙한 세일즈,A Virtuous Business,정숙한 세일즈;A Virtuous Business;貞淑なお仕事;贞淑的推销,drama,김소연;김성령;김선영;이세희,JTBC,2024-10-12 ~ 2024-11-17,방영종료,56,55,6,충청남도,Q127690872,9,A Virtuous Business,33872,9.0,9.21,19.91,38.12,271,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%A0%95%EC%88%99%ED%95%9C%EC%84%B8%EC%9D%BC%EC%A6%88.webp,,https://kdramamap.com/drama/%ec%a0%95%ec%88%99%ed%95%9c%ec%84%b8%ec%9d%bc%ec%a6%88/,2026-07-29
w_0126,디어엠,디어엠,Dear. M,Dear. M;Dear.M,drama,박혜수;재현;노정의;배현성,U-NEXT,2022-06-29 ~ 2022-07-06,방영종료,53,53,6,서울특별시,Q102142297,8,Dear.M,38088,8.0,10.1,20.0,38.1,272,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%94%94%EC%96%B4%EC%97%A0.webp,,https://kdramamap.com/drama/%eb%94%94%ec%96%b4%ec%97%a0/,2026-07-29
w_0255,시크릿가든,시크릿 가든,Secret Garden,시크릿 가든;Secret Garden;シークレット・ガーデン;秘密花園;Sikeurit Gadeun;라디오 시크릿 가든,drama,현빈;하지원,SBS,2010-11-13 ~ 2011-01-16,방영종료,16,16,1,서울특별시,Q45871,27,Secret Garden (South Korean TV series),,27.0,0.0,11.0,38.0,273,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%8B%9C%ED%81%AC%EB%A6%BF%EA%B0%80%EB%93%A0.webp,,https://kdramamap.com/drama/%ec%8b%9c%ed%81%ac%eb%a6%bf%ea%b0%80%eb%93%a0/,2026-07-29
w_0077,남남,남남,Not Others,Not Others;ラブ・パッセンジャー ～私たちの恋愛事情～;陌生人,drama,전혜진;최수영;안재욱;박성훈,ENA,2023-07-17 ~ 2023-08-22,방영종료,59,59,5,서울특별시,Q117031722,8,Not Others,37315,8.0,9.94,20.0,37.94,274,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%82%A8%EB%82%A8.webp,,https://kdramamap.com/drama/%eb%82%a8%eb%82%a8/,2026-07-29
w_0402,청춘시대,청춘시대,"Hello, My Twenties!","Hello, My Twenties!;青春時代;Age of Youth",drama,한예리;한승연;박은빈;류화영,JTBC,2016-07-22 ~ 2016-08-27,방영종료,24,23,1,서울특별시,Q25267571,12,"Hello, My Twenties!",50001,12.0,12.15,13.79,37.94,275,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EC%B2%AD%EC%B6%98%EC%8B%9C%EB%8C%80.webp,,https://kdramamap.com/drama/%ec%b2%ad%ec%b6%98%ec%8b%9c%eb%8c%80/,2026-07-29
w_0124,동백꽃필무렵,동백꽃 필 무렵,When the Camellia Blooms,동백꽃 필 무렵;When the Camellia Blooms;椿の花咲く頃;山茶花開時;Dongbaek-kkot pil muryeop,drama,공효진;강하늘,KBS2,2019-09-18 ~ 2019-11-21,방영종료,6,6,1,서울특별시,Q65247139,17,When the Camellia Blooms,61039,17.0,13.66,7.25,37.91,276,,https://kdramamap.com/wp-content/uploads/kdramamap/posters/%EB%8F%99%EB%B0%B1%EA%BD%83%ED%95%84%EB%AC%B4%EB%A0%B5.webp,,https://kdramamap.com/drama/%eb%8f%99%eb%b0%b1%ea%bd%83%ed%95%84%eb%ac%b4%eb%a0%b5/,2026-07-29
