id,place_name,kakao_place_id,kakao_url,kakao_lat,kakao_lng,match_confidence,matched_name,matched_address
st_04427,제민천1길,,,,,low,,
st_04428,봉황교앞,,,,,failed,,
st_04429,BohoX,,,,,failed,,
st_04430,Jumeirah Burj Al Arab,,,,,failed,,
st_04431,Bab Al Yam,,,,,failed,,
st_04432,Jumeira St,,,,,failed,,
st_04433,미래의 박물관,,,,,failed,,
st_04434,Terra Solis Dubai Desert Destination,,,,,failed,,
st_04435,Souk Al Seef by Dubai Retail,,,,,failed,,
st_04436,두바이몰,,,,,failed,,
st_04437,Trade Centre 2,,,,,failed,,
st_04438,팔라초 베르사체 두바이,,,,,failed,,
st_04439,DTCM Parking,,,,,failed,,
st_04440,MAZMi Coffee & More,,,,,failed,,
st_04939,자도르 본점,,,,,failed,,
st_04940,수원지방검찰정 안산지청,,,,,failed,,
st_04944,도화치안센터,,,,,low,,
st_04945,가온문화공원앞,,,,,failed,,
st_04946,mbc몰프라자앞,,,,,failed,,
st_04953,덕성여고앞,,,,,failed,,
st_04954,꽃집(보틀),,,,,failed,,
st_04955,포유인포텍,,,,,failed,,
st_04956,윤보선생가,,,,,failed,,
st_04957,북촌손만두(벽화),,,,,failed,,
st_05067,개화동집,,,,,low,,
st_05068,대방건설빌딩앞,,,,,failed,,
st_05071,미니스톱,,,,,failed,,
st_05075,파고다기원,,,,,failed,,
st_05076,정주빌딩,,,,,low,,
st_05077,진담황태국,,,,,failed,,
st_05078,평창동집,,,,,low,,
st_05086,세빛섬 맞은편,,,,,failed,,
st_05090,종합운동장역 물품보관함A,,,,,failed,,
st_05091,모던눌랑 라이브,,,,,failed,,
st_05092,에이치비지니스파크,,,,,low,,
st_05098,공촌4교,27401855,http://place.map.kakao.com/27401855,37.5417223681,126.6118058509,mid,공촌4교,인천 서해구 청라동 1-672
st_05099,청라호수공원(청라원),,,,,low,,
st_05100,청라호수공원 창조숲근처,,,,,failed,,
st_05103,송림동 주택,,,,,low,,
st_05105,송도32호공원,,,,,failed,,
st_05109,2398스튜디오,,,,,failed,,
st_05117,세양스파랜드,,,,,failed,,
st_05120,조이마당(촬영장 스튜디오),,,,,failed,,
st_05124,통진휴게소,,,,,failed,,
st_05125,금광테크노벨리,40296335,http://place.map.kakao.com/40296335,37.6397017567,126.6818567559,mid,금광테크노밸리,경기 김포시 태장로 765
st_05127,사우프라자,14970909,http://place.map.kakao.com/14970909,37.6218448967,126.7212874951,high,사우프라자,경기 김포시 사우중로 82
st_05134,오정부동산,,,,,low,,
st_05136,능곡로39번길,,,,,low,,
st_05138,능곡고등학교 후문,,,,,failed,,
st_05139,워시테리아 원흥점,,,,,failed,,
st_05140,위프라임트윈타워,272003997,http://place.map.kakao.com/272003997,37.5795024379,126.87055599,high,위프라임트윈타워,경기 고양시 덕양구 으뜸로 130
st_05141,연리지로,,,,,low,,
st_05142,남양중앙로,,,,,low,,
st_05146,오남저수지 다송쪽,,,,,failed,,
st_05147,한강 구리사암대교,,,,,failed,,
st_05153,고급주택,,,,,failed,,
st_05161,원일씽크공장,,,,,failed,,
st_05163,중원타워,,,,,low,,
st_05166,Studio with,,,,,failed,,
st_05167,영산장례식장,,,,,failed,,
st_05168,토속정,,,,,failed,,
st_05171,세종호수공원,18397976,http://place.map.kakao.com/18397976,36.4980696378,127.2733013065,mid,세종호수공원,세종특별자치시 세종동 1201
st_05172,새나루마을12단지 1202동쪽,,,,,failed,,
st_05174,장흥교도소,,,,,failed,,
st_05175,아그레아블,,,,,failed,,
st_05176,파리바게트,,,,,low,,
st_05178,북촌진곰탕,,,,,failed,,
st_05199,카페 화요일,,,,,failed,,
st_05203,인천 중구 전동,,,,,low,,
st_05205,송현근린공원 앞,,,,,failed,,
st_05208,서흥초등학교 버스정류장,,,,,failed,,
st_05209,송림휴먼시아,,,,,failed,,
st_05210,금벨세탁,,,,,failed,,
st_05211,파랑새 피아노학원,,,,,failed,,
st_05213,인천의료원 앞 횡단보도,,,,,failed,,
st_05214,투모로우시티 앞,,,,,failed,,
st_05216,스마트밸리 지식산업센터,12999188,http://place.map.kakao.com/12999188,37.3666557816,126.648432063,high,스마트밸리 지식산업센터,인천 연수구 송도미래로 30
st_05217,미추홀타워,1091150051,http://place.map.kakao.com/1091150051,37.3817744013,126.6537563961,mid,GS25 미추홀타워점,인천 연수구 갯벌로 12
st_05218,테크노어린이공원,,,,,failed,,
st_05220,홈누리마트 부개점,,,,,failed,,
st_05221,미광세탁소,,,,,low,,
st_05223,달콤커피,,,,,failed,,
st_05226,신촌설렁탕앞,,,,,failed,,
st_05230,용답역다리,,,,,low,,
st_05231,홍익대부속중고등학교입구,,,,,failed,,
st_05233,국회의사당옆길,,,,,low,,
st_05235,퍼스트루머,,,,,failed,,
st_05238,메밀향그집맞은편,,,,,failed,,
st_05239,커피방앗간앞,,,,,failed,,
st_05243,덕성여고앞,,,,,failed,,
st_05244,북촌사진관앞,,,,,failed,,
st_05245,스튜디오호세앞,,,,,failed,,
st_05246,푸드떼옆,,,,,failed,,
st_05248,이니스프리앞,,,,,failed,,
st_05249,피케이엠북스앞,,,,,failed,,
st_05250,솔트24앞,,,,,failed,,
st_05253,달커피앞,,,,,failed,,
st_05254,산마루놀이터주차장,,,,,failed,,
st_05255,창신동골목,,,,,failed,,
st_05256,창신동집,2124718926,http://place.map.kakao.com/2124718926,37.5734298949,127.0112294961,mid,창신집,서울 종로구 종로51길 33
st_05260,덕수궁돌담길,23209304,http://place.map.kakao.com/23209304,37.5649765828,126.9756646289,mid,덕수궁돌담길,서울 중구 세종대로 지하 101
st_05365,타로café썸(폐업),,,,,failed,,
st_05366,연남동주막(이전),2066571743,http://place.map.kakao.com/2066571743,37.5585451334,126.918873985,mid,주막,서울 마포구 동교로23길 64
st_05367,PIT COFFEE(폐업),,,,,failed,,
st_05368,월드컵북로,,,,,low,,
st_05369,버바나(폐업),,,,,failed,,
st_05372,플러피도넛(폐업),,,,,failed,,
st_05373,성미산로,,,,,low,,
st_05374,교동마을짬뽕순두부(폐업),,,,,failed,,
st_05375,카페요호(폐업),,,,,failed,,
st_05379,독막로,,,,,low,,
st_05380,바비레드 홍대점(폐업),,,,,failed,,
st_05382,상수역4번출구앞,,,,,failed,,
st_05383,얼반스퀘어,,,,,failed,,
st_05384,사심가득(폐업),,,,,failed,,
st_05386,두텁바위로40길,,,,,low,,
st_05387,삼청동주민센터 정류장,,,,,low,,
st_05390,가배도 삼청(폐업),,,,,failed,,
st_05391,커피방앗간앞,,,,,failed,,
st_05392,북촌로4길,,,,,low,,
st_05393,이자카야 곤조(폐업),,,,,failed,,
st_05394,카페 플로체(폐업),,,,,failed,,
st_05396,호야분식(폐업),,,,,failed,,
st_05397,일산로441번길,,,,,low,,
st_05398,철산주공8단지(재개발),,,,,failed,,
st_05399,모세로,,,,,low,,
st_05400,오름,2129204021,http://place.map.kakao.com/2129204021,37.2798607858,127.0064498391,mid,빛오름,경기 수원시 팔달구 고화로 117
st_05402,우아한빛(폐업),,,,,failed,,
st_05405,명륜4길,,,,,low,,
st_05407,아로미마실,1629783340,http://place.map.kakao.com/1629783340,35.8443956323,127.1302295146,mid,아로미마실,전북특별자치도 전주시 덕진구 백제대로 567
st_05408,만개부엌(폐업),,,,,failed,,
st_05410,동피랑전망대/동포루,,,,,failed,,
st_05412,빠담빠담 점빵,,,,,failed,,
st_05413,미수동방파제,,,,,low,,
st_05415,바다여행펜션앞,,,,,failed,,
st_05595,개화동집,,,,,low,,
st_05597,연희홍연아파트 정류장(13207),,,,,failed,,
st_05598,홍제천로,,,,,low,,
st_05607,본동집,,,,,low,,
st_05608,올림픽대로,,,,,failed,,
st_05618,잠실중학교 정류장(24131),,,,,low,,
st_05622,맘마농가식자재마트,,,,,failed,,
st_05623,무궁화로,,,,,low,,
st_05906,백석초등학교 옆길,,,,,low,,
st_05907,우리풍천장어숯불꼼장어,,,,,failed,,
st_05909,태양사,,,,,low,,
st_05911,썰스데이파티 이태원점,,,,,failed,,
st_05912,던킨 북창점 앞,,,,,failed,,
st_05916,으뜸부동산 앞,,,,,failed,,
st_05918,춘천골닭갈비,,,,,failed,,
st_05921,레몬비 노원점,,,,,failed,,
st_05922,아울렛마트 귤현점,,,,,failed,,
st_05923,신세계약국 앞,,,,,failed,,
st_05925,송림성결교회,,,,,failed,,
st_05926,탐앤탐스 인천주안점,,,,,failed,,
st_05927,용현학익 2-2블록 도시개발구역,,,,,failed,,
st_05931,클럽거리,,,,,failed,,
st_05933,TGI 롯데백화점 일산점,,,,,failed,,
st_05934,대장2교 굴다리,,,,,failed,,
st_05937,그린미아2차,,,,,failed,,
st_05938,금정역 7번출구쪽,,,,,failed,,
st_05947,스타나이트클럽 사거리,,,,,failed,,
st_05949,대봉치안센터,,,,,failed,,
st_05951,목포 유동로 주택,,,,,low,,
st_05953,폐교회,,,,,failed,,
st_05997,목동 SBS 옥상정원,,,,,failed,,
st_05998,월드컵북로58길,,,,,low,,
st_05999,구룡근린공원,19927414,http://place.map.kakao.com/19927414,37.5830030354,126.8837734403,high,구룡근린공원,서울 마포구 상암동 313-3
st_06002,더바지라운지 앤 웨이크,,,,,failed,,
st_06008,서강껍데기 이촌점,,,,,failed,,
st_06011,르가드더메인한남,,,,,failed,,
st_06013,비타카페 남산스퀘어,,,,,failed,,
st_06015,대화기공,,,,,failed,,
st_06017,대림상가3층,,,,,low,,
st_06018,창경궁로34길,,,,,low,,
st_06028,논현로,26522819,http://place.map.kakao.com/26522819,37.5054574713,127.0347617556,mid,논현로,서울 강남구 역삼동 800-3
st_06029,도산대로,,,,,low,,
st_06031,한양화로 삼성동본점,,,,,failed,,
st_06032,소피텔 앰배서더 서울 라티튜드32,,,,,failed,,
st_06035,경원재앰배세더 인천 앞,,,,,failed,,
st_06045,거풍스튜디오,,,,,failed,,
st_06046,양평 폐휴게소,,,,,failed,,
st_06049,오크밸리 피에트분하우스,,,,,failed,,
st_06051,자작도해수욕장,8056959,http://place.map.kakao.com/8056959,38.3086839105,128.5427295799,mid,자작도해수욕장,강원특별자치도 고성군 죽왕면 문암진리
st_06276,월드컵북로58길,,,,,low,,
st_06279,레스케이프 라망 시크레,,,,,failed,,
st_06283,햇내로(1),,,,,low,,
st_06284,햇내로(2),,,,,low,,
st_06285,영종순환로,,,,,low,,
st_06286,신도시북로,,,,,low,,
st_06296,수원시립박물관,,,,,failed,,
st_06298,하산운동집,,,,,failed,,
st_06299,오산종합병원,,,,,failed,,
st_06370,부안영상테마파크,17151014,http://place.map.kakao.com/17151014,35.621806984,126.4853829679,high,부안영상테마파크,전북특별자치도 부안군 변산면 격포로 309-64
st_06371,마곡중앙로,,,,,low,,
st_06372,놋다리문화공원,1697339525,http://place.map.kakao.com/1697339525,37.562027548,126.8363596256,high,놋다리문화공원,서울 강서구 마곡동 790-6
st_06373,디와이피엔에프 마곡사옥,509230372,http://place.map.kakao.com/509230372,37.5643600566,126.838857082,high,디와이피엔에프 마곡사옥,서울 강서구 마곡중앙8로7길 39
st_06374,월드컵북로(4단지앞),,,,,failed,,
st_06375,서강대교,8369237,http://place.map.kakao.com/8369237,37.5373109762,126.9252071423,high,서강대교,서울 영등포구 여의도동 83-1
st_06376,켄싱턴호텔 여의도 뉴욕뉴욕,11075458,http://place.map.kakao.com/11075458,37.5302973166,126.9220044971,high,켄싱턴호텔 여의도 뉴욕뉴욕,서울 영등포구 국회대로76길 16
st_06377,의사당대로,,,,,low,,
st_06378,파리바게뜨 KBS여의도점,1746182269,http://place.map.kakao.com/1746182269,37.526669105,126.9181890113,high,파리바게뜨 KBS여의도점,서울 영등포구 의사당대로 26
st_06379,여의도IFC,1937697445,http://place.map.kakao.com/1937697445,37.5251355579,126.9249081985,mid,차알 여의도IFC몰점,서울 영등포구 국제금융로 10
st_06380,스위치22 여의도점,1125743198,http://place.map.kakao.com/1125743198,37.5270340671,126.9279585535,high,스위치22 여의도점,서울 영등포구 여의대로 108
st_06381,여의도한강공원,1075952894,http://place.map.kakao.com/1075952894,37.5170278971,126.9347890259,mid,여의도한강공원 5주차장,서울 영등포구 여의도동 63
st_06382,여의도한강공원,27602069,http://place.map.kakao.com/27602069,37.5306972852,126.9275432156,high,여의도한강공원 화장실5,서울 영등포구 여의도동 84-9
st_06383,한강에서만난인어공주,2134859277,http://place.map.kakao.com/2134859277,37.5312607644,126.9296175991,high,한강에서만난인어공주,서울 영등포구 여의도동 84-9
st_06384,영문빌딩,23905095,http://place.map.kakao.com/23905095,37.5129499766,126.8928358756,high,영문빌딩,서울 영등포구 경인로77길 14
st_06385,GS25 문래승호점,1353106016,http://place.map.kakao.com/1353106016,37.5129454244,126.8927838519,high,GS25 문래승호점,서울 영등포구 경인로77길 14
st_06386,경인로74길,,,,,low,,
st_06387,대림동 우리시장,18524709,http://place.map.kakao.com/18524709,37.4972063873,126.9039769297,high,우리시장,서울 영등포구 도림로 212
st_06388,SBS,26518109,http://place.map.kakao.com/26518109,37.5292501016,126.8737766831,high,SBS,서울 양천구 목동서로 161
st_06389,아울렛DC백화점,27584327,http://place.map.kakao.com/27584327,37.4725998929,126.9018288461,high,아울렛DC백화점,서울 금천구 독산로85길 22
st_06390,현충로 육교,,,,,failed,,
st_06391,르다,1285748084,http://place.map.kakao.com/1285748084,37.5071428675,126.9846748964,high,르다,서울 용산구 올림픽대로 2085-96
st_06392,리버힐스파 웰니스센터,685682518,http://place.map.kakao.com/685682518,37.536695901,127.0141827275,high,리버힐스파 웰니스센터,서울 용산구 유엔빌리지3길 183
st_06393,아이파크몰 용산점,7990380,http://place.map.kakao.com/7990380,37.5288166773,126.9645327699,high,아이파크몰 용산점,서울 용산구 한강대로23길 55
st_06394,용산아이파크몰 달주차장,1678245449,http://place.map.kakao.com/1678245449,37.5309773874,126.964896046,mid,아이파크몰 용산점 달주차장,서울 용산구 한강대로23길 55
st_06395,열정갈비 본점,,,,,failed,,
st_06396,남산타워,,,,,low,,
st_06397,반얀트리 클럽 앤 스파 서울,18059533,http://place.map.kakao.com/18059533,37.550698278,127.0011882449,high,반얀트리클럽앤스파서울,서울 중구 장충단로 60
st_06398,숭례문,7813430,http://place.map.kakao.com/7813430,37.5600030089,126.9753131242,high,숭례문,서울 중구 세종대로 40
st_06399,덕수궁,10305191,http://place.map.kakao.com/10305191,37.5655638711,126.974894755,high,덕수궁,서울 중구 세종대로 99
st_06400,덕수궁돌담길,23209304,http://place.map.kakao.com/23209304,37.5649765828,126.9756646289,high,덕수궁돌담길,서울 중구 세종대로 지하 101
st_06401,스테이트타워 남산,15094918,http://place.map.kakao.com/15094918,37.5602205974,126.9829459505,high,스테이트타워 남산,서울 중구 퇴계로 100
st_06402,남산케이블카,8233285,http://place.map.kakao.com/8233285,37.5565807205,126.9840309973,high,남산케이블카,서울 중구 소파로 83
st_06403,삼순이계단,25592530,http://place.map.kakao.com/25592530,37.5545297106,126.981693302,high,삼순이계단,서울 중구 소파로 46
st_06404,어글리베이커스베이글 신당 본점,374404998,http://place.map.kakao.com/374404998,37.5639957686,127.0170854703,high,어글리베이커스베이글 신당 본점,서울 중구 다산로40길 17
st_06405,종로12길,,,,,low,,
st_06406,장통교,12373416,http://place.map.kakao.com/12373416,37.5683794785,126.9856516652,high,장통교,서울 중구 삼각동 6
st_06407,청계천,1334424022,http://place.map.kakao.com/1334424022,37.5687840073,126.9855021721,high,청계천휴,서울 종로구 청계천로 71
st_06408,서울역사박물관,7934135,http://place.map.kakao.com/7934135,37.5705003227,126.9705463668,high,서울역사박물관,서울 종로구 새문안로 55
st_06409,세종대로 사거리,7964738,http://place.map.kakao.com/7964738,37.5702278403,126.9769307125,high,세종대로사거리,서울 종로구 세종로 1-68
st_06410,KT광화문빌딩,18316760,http://place.map.kakao.com/18316760,37.5721291087,126.9778096792,high,KT광화문빌딩 WEST,서울 종로구 세종대로 178
st_06411,편안한집,8578960,http://place.map.kakao.com/8578960,37.5872937462,126.9833383156,high,편안한집,서울 종로구 북촌로 133
