id,title,title_aliases,title_category,title_cast,place_name,place_type,place_address,place_latitude,place_longitude,place_image_url,place_naver_url,scene_description,scene_image_url,source_url,last_updated,famous_rank,recent_rank,audience_acc,award,director,poster_url
st_05211,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,파랑새 피아노학원,,인천 제물포구 인중로716번길 6,37.478638,126.650812,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/%EC%9D%B8%EC%B2%9C%EC%9E%AC%EB%8A%A5%EA%B3%A0_%EB%92%A4.jpg/960px-%EC%9D%B8%EC%B2%9C%EC%9E%AC%EB%8A%A5%EA%B3%A0_%EB%92%A4.jpg,,16화에서 저승사자(이동욱)가 옥상에서 지은탁의 마지막을 지켜보는 장면 촬영지.,https://image.tmdb.org/t/p/w780/1JUt64IXvbbZwxVL8wNsw2LzDgi.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ed%8c%8c%eb%9e%91%ec%83%88-%ed%94%bc%ec%95%84%eb%85%b8%ed%95%99%ec%9b%90-552/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05212,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,인천의료원,병원,인천 제물포구 방축로 217,37.478797,126.668656,https://lh3.googleusercontent.com/place-photos/AG9NLjBmkvzXjoc-esOnIhVvXJyWXMEoUs7eID-ISUv35NnAFTd98sD_SZwJlagqRpkIPEcUbgJ4pt5OQIJ1ZsH8ED3MoGLcw3EKTe1QfQsgH6Lpmludz7Y-H_8czpmbFpZl4hi78Mt___ZvKSMOoA=s4800-w800,https://map.naver.com/p/entry/place/1419942206,6화에서 삼신할매(이엘)가 병실에 누운 아이를 치료하는 장면 촬영지다.,https://image.tmdb.org/t/p/w780/fSjpGNaGm4jVFwFwNxb2ixVrjmF.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ec%9d%b8%ec%b2%9c%ec%9d%98%eb%a3%8c%ec%9b%90-553/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05213,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,인천의료원 앞 횡단보도,병원,인천 제물포구 방축로 217,37.478797,126.668656,https://lh3.googleusercontent.com/place-photos/AG9NLjBmkvzXjoc-esOnIhVvXJyWXMEoUs7eID-ISUv35NnAFTd98sD_SZwJlagqRpkIPEcUbgJ4pt5OQIJ1ZsH8ED3MoGLcw3EKTe1QfQsgH6Lpmludz7Y-H_8czpmbFpZl4hi78Mt___ZvKSMOoA=s4800-w800,https://map.naver.com/p/entry/place/12176412,6화에서 저승사자가 횡단보도에서 망자를 기다리다 삼신할매와 스치는 장면.,https://image.tmdb.org/t/p/w780/ciB8vcmrOxlYsDPZpR8sJvaGCXC.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ec%9d%b8%ec%b2%9c%ec%9d%98%eb%a3%8c%ec%9b%90-%ec%95%9e-%ed%9a%a1%eb%8b%a8%eb%b3%b4%eb%8f%84-554/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05214,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,투모로우시티 앞,,인천 연수구 컨벤시아대로 204,37.388540,126.639957,https://lh3.googleusercontent.com/place-photos/AG9NLjCfwm22DtfoJaejyv8a-JzTfzBfqxYTUuebPgKyprOPySgVbB_KRXq8WRPbWf0_uH-e7wV_nZgX0_JfyxfQXKQuYMQqj2FLq7rEOkpupH9SUzg5kK7OLtxuReHhOSsT30SmwejTRLJ4XDZ7qQ=s4800-w800,https://map.naver.com/p/entry/place/16634389,14화에서 지은탁이 다니는 회사 앞에 벚꽃이 흩날리는 장면 촬영지다.,https://image.tmdb.org/t/p/w780/1FOyHIVTLRBin2z8c64CXoR1qHQ.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ed%88%ac%eb%aa%a8%eb%a1%9c%ec%9a%b0%ec%8b%9c%ed%8b%b0-%ec%95%9e-555/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05215,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,인천대입구역,역/교통,인천 연수구 인천타워대로 155,37.386046,126.639389,https://lh3.googleusercontent.com/place-photos/AG9NLjAVpz826gyaEPTCcbeXEuc1i5sh7PHpspyoVpJoJVGfDkqzjK4d0q0w-N9wLUl1VHznmdDPfF4agX9X8U1htaM5f5G0U6X6XSEr79gOt0KdxTGWCAnN05_8-Hpu4dNHi6fG43DouMfdLT4_8A=s4800-w800,https://map.naver.com/p/entry/place/1163221869,1화 배경으로 도깨비와 저승사자가 등장하는 지하철역이다.,https://image.tmdb.org/t/p/w780/7e7Zk6Kp9ctCTUBgONpD1dCVkba.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ec%9d%b8%ec%b2%9c%eb%8c%80%ec%9e%85%ea%b5%ac%ec%97%ad-556/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05216,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,스마트밸리 지식산업센터,,인천 연수구 송도미래로 30,37.366641,126.647280,https://lh3.googleusercontent.com/place-photos/AG9NLjA7Om6qbrZPeXDUBMMmRJmU_SQG5FLhmxJiA1CTZMQkQd6KQ3xiN3_zQUcwtx2SmWBeMKOicIRgU-u0eeO3qftcpaKnme8StJtb2xFt4JxNZlqZ_mgPEcFSr4ZyUmCoe9QYIvqofdViWHJ9I_c=s4800-w800,https://map.naver.com/p/entry/place/16634518,8화에서 도깨비(공유)가 소매치기 사고를 막는 장면의 배경 건물이다.,https://i.ytimg.com/vi/r9lHR3T-T28/hqdefault.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ec%8a%a4%eb%a7%88%ed%8a%b8%eb%b0%b8%eb%a6%ac-%ec%a7%80%ec%8b%9d%ec%82%b0%ec%97%85%ec%84%bc%ed%84%b0-557/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05217,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,미추홀타워,,인천 연수구 송도동 갯벌로 12,37.382542,126.655842,https://lh3.googleusercontent.com/place-photos/AG9NLjAjZIoAnxkE9ukpxzKLjJcfmux1GAsPg8VThKGVsfctd_VkesoNI3Ch9pFxLFVSSBuzynkYOFDYDYqFqaSPkdf5adN7Kj-F5WgFz3OEHh7ROyI1Sqmh7sa75JsIEysdsH-qs_vAhgedjGTKcw=s4800-w800,https://map.naver.com/p/entry/place/16633739,8화에서 저승사자들이 버스정류장에 대기하는 장면의 배경 건물이다.,https://image.tmdb.org/t/p/w780/zas2NxHThJ2DH6epa9WxALgosUz.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%eb%af%b8%ec%b6%94%ed%99%80%ed%83%80%ec%9b%8c-558/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05218,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,테크노어린이공원,공원,인천 연수구 송도동 7-32,37.385445,126.651047,https://lh3.googleusercontent.com/place-photos/AG9NLjDnJ4dQKIITSWOvtmXW8q506kZgNHrLS8aJd3ZWCk06zVvit50r4rqR_rmdZx9W5dsufWILrO6kFBcFsByObVQbfs-rfi-EF_oHN2xZGjOqKynEG2BfGKghnKImrAk926Lzjc-GQfL9gPSv2O0=s4800-w800,https://map.naver.com/p/entry/place/848365509,1화에서 저승사자(이동욱)가 등장하는 배경으로 나온 어린이공원이다.,https://image.tmdb.org/t/p/w780/jwNbR9M0oii83RjB3kTlbHFzHRV.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ed%85%8c%ed%81%ac%eb%85%b8%ec%96%b4%eb%a6%b0%ec%9d%b4%ea%b3%b5%ec%9b%90-559/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05219,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,아이즈빌아울렛 앞 청수사거리,쇼핑,인천 부평구 청천동 386-2,37.521332,126.704220,https://lh3.googleusercontent.com/place-photos/AG9NLjCAOxgR1UZWLY18FraUFanzQoHUhukr6gKQ92PhosFP11t_Jxuwl1moWZhF-LdnjsVX4kha8WewoGAIgXdXlRi-Q21PxKObEscSIXP01FuzqIcqC2_ZKqWcMZJSVKCKRATWj-ZChhu0Tcq1AQ=s4800-w800,https://map.naver.com/p/entry/place/12114983,"7회에서 지은탁(김고은)과 김신(공유)는 이 곳에서 영화 부산행을 본다. 신은 좀비를 보고 화들짝 놀라고, 은탁은 매우 당황한다. 블로그에 따르면 이 장면은 영화관 9번 홀에서 촬영되었으며 두 캐릭터는 G행 6, 7번 좌석에 앉았다.",https://i.ytimg.com/vi/2WjESuWEf6s/hqdefault.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ec%95%84%ec%9d%b4%ec%a6%88%eb%b9%8c%ec%95%84%ec%9a%b8%eb%a0%9b-%ec%95%9e-%ec%b2%ad%ec%88%98%ec%82%ac%ea%b1%b0%eb%a6%ac-560/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05220,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,홈누리마트 부개점,,인천 부평구 수변로57번길 9,37.4914328,126.7397043,https://lh3.googleusercontent.com/place-photos/AG9NLjBKpX8WrajL48DkwQgY5xPX-7_xQdPOl3N4d0Dn0AbOyDXLZb-pqhcBnFBOZDXciQpwLfGadetlOtEegoN-Faf0titnAqA0DU0aaZMDkMb2-2um3r1R-owji9IicHuxXed75HqhiZRNBvbnpUA=s4800-w800,https://map.naver.com/p/entry/place/1948536664,3화에서 도깨비와 저승사자가 등장하는 배경으로 나온 마트다.,https://image.tmdb.org/t/p/w780/cHOYfbS8yoCKI74tWy9LT1YI0V6.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ed%99%88%eb%88%84%eb%a6%ac%eb%a7%88%ed%8a%b8-%eb%b6%80%ea%b0%9c%ec%a0%90-561/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05221,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,미광세탁소,,서울 강남구 선릉로115길 27,37.511665,127.040779,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/T1_building_inner_2.jpg/960px-T1_building_inner_2.jpg,https://map.naver.com/p/entry/place/37253433,10화에서 저승사자(이동욱)가 맡겨둔 모자를 찾으러 오는 세탁소로 등장.,https://image.tmdb.org/t/p/w780/zFHIzJpwJhdTCCk2cEW0qilBkiz.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%eb%af%b8%ea%b4%91%ec%84%b8%ed%83%81%ec%86%8c-562/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05222,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,BBQ,,서울 강남구 일원로9길 8,37.489388,127.082185,https://lh3.googleusercontent.com/place-photos/AG9NLjBGkuLZSJTbQ0WBWrALgEfAazOgSTLPqzbut4NzZu8VBDnLvw64IPTADER5qhl2UMP-9A5mYDJ1kryTUIuDUQgyy_QvgCv9mrmqxzkS2v9ywdOfYonzXt2QIychWKQPtjt4-mvVshdUstgkHVIibfpf-Q=s4800-w800,https://map.naver.com/p/entry/place/11798820,2화에 등장하는 도깨비 세계관 속 치킨집 촬영지다.,https://i.ytimg.com/vi/YJLYIuJP3_0/hqdefault.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-bbq-563/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05223,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,달콤커피,카페,서울 강남구 테헤란로 611,37.5795798,126.9242864,https://lh3.googleusercontent.com/place-photos/AG9NLjD8NoE8Z4qoxrfqiV5LFUwMzHO4wnBICedcGs9RTkfL0TJC0iTFpPaPHPxZyXhMR5vJdnWGmmtzviQg347_E5agQsrr6OWNtFTgRkESxJFrO01gnGBjDDlI5fRCY5r8TetxwvDomI7_S7MLLHc=s4800-w800,https://map.naver.com/p/entry/place/30834014,5화에서 써니가 이름을 묻자 저승사자가 자리를 뜨는 카페 장면 촬영지.,https://image.tmdb.org/t/p/w780/65rYZvRj7C6cfNSkEdIIssOSJLn.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%eb%8b%ac%ec%bd%a4%ec%bb%a4%ed%94%bc-564/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05224,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,간데메공원,공원,서울 동대문구 서울시립대로2길 59,37.572781,127.049064,https://lh3.googleusercontent.com/place-photos/AG9NLjBbq4iKhgqRObOx2XCNBY1qkCtjJpm6TSmVekn5ddkrICsA0eYGLDKM-8Qq2OrhZFf9DvNxWmA_0EqQlL7uQTfqJQuc-0rUhHCZrL7CsMgVaAbYSi2Epa2rXinEyFKUA3bPxlsarRWQvqveKg=s4800-w800,https://map.naver.com/p/entry/place/13448171,8화에서 저승사자와 후배 저승사자가 놀이터에서 대화를 나누는 장면 촬영지.,https://image.tmdb.org/t/p/w780/2EkpltAxDdvCS93lzaRrFhksfKn.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ea%b0%84%eb%8d%b0%eb%a9%94%ea%b3%b5%ec%9b%90-565/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05225,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,환일고등학교,학교,서울 마포구 환일길 48,37.554091,126.960892,https://lh3.googleusercontent.com/place-photos/AG9NLjBQl2xLWnRYiOMvwjLH9os6IMnzrK78aerxbrlri0gUBTpf4dlUM15v54yoynpVoNbg2CGlGWgrI62y8l2l3m_15uAWrD_AIvv46biTMJIcNDvFL6kyY2PAY7Z0LLcSYTemYjV0TWyvklUvnMc=s4800-w800,https://map.naver.com/p/entry/place/12002109,7화에서 수능을 마친 지은탁(김고은)이 교문을 내려오는 장면 촬영지다.,https://i.ytimg.com/vi/B7ZuJRPn0EU/hqdefault.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ed%99%98%ec%9d%bc%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90-566/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05226,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,신촌설렁탕앞,명소,서울 서대문구 대신동 143-24,37.560454,126.941431,https://lh3.googleusercontent.com/place-photos/AG9NLjA4Z_PaQ7-LWqRTirDR_iFW7YAE1nXExvuVVTjhTVJ9GXk0MIrENHKQgq9IYEs5AdUvC2KUPuiLqqA-BVsazYSBp5O6SsYnAlPhaSW9vb94_1QJROj-xFlr9gRH_E9LSNZhM6AMfQ8wpsVxwA=s4800-w800,,"10화에서 김신(공유)과 저승사자(이동욱)는 지은탁(김고은)을 위해 파(대파)를 사준 뒤 이 터널을 활주로를 걸었고, 오토바이 운전자가 그들 사이를 지나갔습니다.",https://i.ytimg.com/vi/5RzyLCkLhz8/hqdefault.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ec%8b%a0%ec%b4%8c%ec%84%a4%eb%a0%81%ed%83%95%ec%95%9e-567/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05227,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,토끼굴,명소,서울 서대문구 신촌동 81-19,37.560241,126.941720,https://lh3.googleusercontent.com/place-photos/AG9NLjDzWk9tH4hEe4AEJFdTQz7IY0NvFzT5mnBAMEJLyRs5yF-KAN3ymsGceN4c2De0Nciw3U0YcawcvuQ_Y_1S1RX7mS2lYzscee4P5l94y-CqimlbhLcphfmzLea0233eS9d-xmOAl2JgYv3xFTOc959NBQ=s4800-w800,,"10화에서 김신(공유)과 저승사자(이동욱)는 지은탁(김고은)을 위해 파(대파)를 사준 뒤 이 터널을 활주로를 걸었고, 오토바이 운전자가 그들 사이를 지나갔습니다.",https://i.ytimg.com/vi/5RzyLCkLhz8/hqdefault.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ed%86%a0%eb%81%bc%ea%b5%b4-568/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05228,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,베스킨라빈스,,서울 서초구 강남대로 331,37.492626,127.029588,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Gangnam-daero_in_Seoul.jpg/960px-Gangnam-daero_in_Seoul.jpg,,7화에서 태희와 데이트하던 지은탁을 저승사자가 찾아오는 아이스크림 가게.,https://image.tmdb.org/t/p/w780/o9GLTZzZQmvda8GUycUSD2vm8qs.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%eb%b2%a0%ec%8a%a4%ed%82%a8%eb%9d%bc%eb%b9%88%ec%8a%a4-569/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05229,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,옹근달,명소,서울 성동구 성수이로7길 41-1,37.542735,127.052984,https://lh3.googleusercontent.com/place-photos/AG9NLjCUMBt75ez3LfiiEwG4xqRoKOAv09PjsZAQKoeR7Nn4BSofnonRgcQk5KUaRvf4d5gyE0oVdad36iIgF1zzqMILEdTTFLx_OmD-PwcF8MujYQc8Eoiy0208m_S1LHPV22yy4YGRu97uiOpcRA=s4800-w800,https://map.naver.com/p/entry/place/1395030685,"지은탁(김고은)이 그릴의 불을 끄면서 실수로 김신(공유)을 부르고, 제인 오스틴 벽화 바로 앞에 그를 소환한다.",https://image.tmdb.org/t/p/w780/8v4QmwHhti1OuGiMc9RoGZsUMuR.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ec%98%b9%ea%b7%bc%eb%8b%ac-570/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05230,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,용답역다리,다리,서울 성동구 용답길 86,37.562005,127.050729,https://lh3.googleusercontent.com/place-photos/AG9NLjA50agXda_6WDazn9q1DdMrtLEu0sgC-dY6q6_1YoTAzC3Mlh9_4ugDB7_foJcYiLR6XvXBkD7OUggwWa-J2F70gGAxfzvaMTCKFub16Kcj3IIhCuoSn2S4VwPPQas3c94P15LRtKozXXi4rHY=s4800-w800,https://map.naver.com/p/entry/place/13479403,3회에서 저승사자(이동욱 분)와 써니(유인나 분)의 첫 만남이 이 육교에서 벌어졌다.,https://image.tmdb.org/t/p/w780/4UegwOn0R6NX9rf2Up9gAeWAwO2.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ec%9a%a9%eb%8b%b5%ec%97%ad%eb%8b%a4%eb%a6%ac-571/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05231,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,홍익대부속중고등학교입구,,서울 성북구 성북로 66,37.593393,127.001707,https://lh3.googleusercontent.com/place-photos/AG9NLjDQBbjnkoZhdUY8nRpVJbUF0-LZB7dndk6u4lBP5eU9gAXdE9pQ9i1AbGv5wLR59tBabGsCugNSZTPG6FP_DIu_ov6hDqbKgTliC9-d7bwkNVD_JyDw7OEEmHrlDDdTlUBwN4-812BmTQCFQA=s4800-w800,https://map.naver.com/p/entry/place/105250,2화 배경으로 지은탁(김고은)이 등장하는 버스정류장이다.,https://image.tmdb.org/t/p/w780/cJMpKrY7x3RRl6m2kSupMnj8FGU.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ed%99%8d%ec%9d%b5%eb%8c%80%eb%b6%80%ec%86%8d%ec%a4%91%ea%b3%a0%eb%93%b1%ed%95%99%ea%b5%90%ec%9e%85%ea%b5%ac-572/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05232,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,서브웨이,,서울 영등포구 국회대로62길 25,37.526320,126.917717,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/2024_Autistic_Pride_Day_Seoul_002.jpg/960px-2024_Autistic_Pride_Day_Seoul_002.jpg,https://map.naver.com/p/entry/place/99496800,7화에서 도깨비와 지은탁이 샌드위치를 주문해 먹는 장면 촬영지다.,https://i.ytimg.com/vi/g-Yxu4AKx1Y/hqdefault.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ec%84%9c%eb%b8%8c%ec%9b%a8%ec%9d%b4-573/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05233,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,국회의사당옆길,유적/한옥,서울 영등포구 의사당대로 1,37.532912,126.916404,https://lh3.googleusercontent.com/place-photos/AG9NLjAh1CyXgxiydIPz4F3o0U5gMnRpvAdT6O5XPHPXsXLXx0Oy0BTKWazoLQVjmXu5d2XsLYejCS_7oPGcWYVvPo7ptAGnE2OZ02NECb5OuycOnGSoQluXa5KCaQk3skkF8T5JQQZ251zVnpnlE2lSx5dDhQ=s4800-w800,https://map.naver.com/p/entry/place/11583151,9화에서 지은탁이 도깨비의 집을 나와 빗속 거리를 걷는 장면 촬영지.,https://image.tmdb.org/t/p/w780/ytpd3tVDEV2MzQKyfjN3VSS9Lpz.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ea%b5%ad%ed%9a%8c%ec%9d%98%ec%82%ac%eb%8b%b9%ec%98%86%ea%b8%b8-574/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05234,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,재래식소금구이홍돈,,서울 용산구 원효로48길 11-7,37.534605,126.961080,https://lh3.googleusercontent.com/place-photos/AG9NLjCZ7T8wAh7TaNPFjklQOtwdikDRtobbyULAtxIK_zHw3VNb29txSJmExQoLD15gIN0Z3_7rfgpkPsd4cfWzjvuSj8vqRHTbu1Pt8c9nANxlE7wOj5CIRbU4EC4pc5CWz-aObh33umi96mGYQjV1X_2pbQ=s4800-w800,https://map.naver.com/p/entry/place/11726453,7화에서 저승사자(왕여)가 화장실에 가던 중 소매치기와 부딪히는 장면 촬영지.,https://image.tmdb.org/t/p/w780/3r6adxOgJEvjLOnKudkThXrbOYk.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ec%9e%ac%eb%9e%98%ec%8b%9d%ec%86%8c%ea%b8%88%ea%b5%ac%ec%9d%b4%ed%99%8d%eb%8f%88-575/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05235,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,퍼스트루머,명소,서울 종로구 계동길 125,37.582935,126.986776,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Seoul%2C_traditional_houses_-_panoramio.jpg/960px-Seoul%2C_traditional_houses_-_panoramio.jpg,https://map.naver.com/p/entry/place/1513962801,지은탁(김고은)이 다니던 학교이다.,https://image.tmdb.org/t/p/w780/uoA7xBzCt3XXqL5fMmB8pmYgABJ.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ed%8d%bc%ec%8a%a4%ed%8a%b8%eb%a3%a8%eb%a8%b8-576/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
st_05236,도깨비,Guardian: The Lonely and Great God,drama,공유;김고은;이동욱;유인나,개뿔,명소,서울 종로구 낙산성곽서1길 26,37.578178,127.008047,https://lh3.googleusercontent.com/place-photos/AG9NLjDhAHopdkFm0ZncvaI0TIGmbWOmdWbqqhT-31vjtntr8kyV-8_Pyry55M-RqrNNt0A3IpGVWnv3ksZyPlaRtmctyEIv2Yv7BSTlu_pCnd9vW4vSpAI2ngen_q1NVy28pMiD6iaGGIS1k2FK8A=s4800-w800,https://map.naver.com/p/entry/place/92673530,2화에서 지은탁(김고은)이 귀신들과 대화하고 김신(공유)에게 감시당하는 곳도 바로 이 곳이다.,https://image.tmdb.org/t/p/w780/4LCSJNcM8uiOZa84Oy2ehst8TWg.jpg,https://kdramamap.com/location/%eb%8f%84%ea%b9%a8%eb%b9%84-%ea%b0%9c%eb%bf%94-577/,2026-07-28,8,,,,윤종호;권혁찬;이응복,https://image.tmdb.org/t/p/w500/qZMEiTsNlCQV27hHQE27ZtlPWyv.jpg
