place_name,place_address,google_place_id
수봉안로85번길,인천 미추홀구 숭의동 8-39,ChIJa0KFOht5ezURw9z3rD5HUZs
CU 전곡팔미점,경기 연천군 전곡읍 전곡로196번길 20,ChIJHWUzaiAnfTURtuiu462k0UA
은전로 지하도,경기 연천군 전곡읍 은대리 574-3,ChIJHV5K4BAnfTUR94p16BCk9Ig
순이네한식부페,경기 김포시 대곶면 율마로 144,ChIJk9KVpaxifDURqqHVIRBHkq8
장안로385번길 횡단보도,경기 수원시 장안구 이목동 307-2,ChIJPZwOtD1dezURECqbkFg2KFE
월드컵대로308번길,대전 유성구 월드컵대로308번길 20,ChIJNybZzoNMZTURvjL4YC2HZi4
새롬고등학교,세종 새롬서로 68,ChIJ3ZqpvSLLejURq3J9tuXlhMA
나성로,세종 나성로 38,ChIJmYzU0v3KejUR9DCxcqFb-5c
옛 장흥교도소,전남광주통합특별시 장흥군 장흥읍 원도리 191,ChIJiQBiWoBBcjUR8y_88rPHxm8
북가좌파출소,서울 서대문구 응암로1길 13,ChIJBVFbIVWYfDURLdiPlnvu_1k
연희상가아파트,서울 서대문구 증가로 61,ChIJ73DlzPWYfDURBbFjINdp6ZU
월드컵북로58길,서울 마포구 상암동 1594,ChIJrSNxfXKZfDURrkuZcy2jk28
상암산로,서울 마포구 상암산로 76,ChIJ7dcUkhKZfDURoJodZa_U6Zo
와우산로27길,서울 마포구 와우산로27길 68,ChIJ85W6yMOYfDURXizSzZKoE3g
코너136,서울 마포구 양화로 136,ChIJE0WiIgCZfDURBJQzBtBChyc
월드컵로5길,서울 마포구 월드컵로5길 8,ChIJs5CgwCmZfDURPK-ovx5_DLY
한강대로62길,서울 용산구 한강대로62길 50,ChIJwZ3OsReifDURBZ0Nh7u7wu4
새창로,서울 용산구 새창로 157-1,ChIJPxLwmwWifDURN-HLKoKN14Q
새창로50길,서울 용산구 새창로46길 11,ChIJi4JcpgWifDURREHa91gNSsM
연안아파트 상가,인천 제물포구 축항대로 234,ChIJxwHBb6d5ezURykto5EvJU9I
세이브모텔,인천 제물포구 연안부두로21번길 11-7,ChIJB0HVyvZ4ezUR0yCE3A0rKFs
명품텔레콤,경기 고양시 일산서구 일중로 59,ChIJo5yYr-CPfDURlXLV-DMVnHw
세븐일레븐 일산강선마을1단지점,경기 고양시 일산서구 대산로 102,ChIJIVwVlh2PfDURt4T07hnVpck
노량진로26길,서울 동작구 노량진로26길 61,ChIJ5XmSGuChfDURR9w14Z74jpw
건국빌딩,서울 종로구 인사동4길 17,ChIJZUYMocKifDURpMI_mtxPcOc
에어조이,인천 영종구 공항로424번길 36,ChIJ6f62YF2aezUR6iarmHuZZ0E
보산새마을금고 본점,경기 동두천시 평화로 2546,ChIJd5KitJTbfDURkCjya4STj7U
진용로,전북 진안군 용담면 월계리 산 49-2,ChIJzVSXVU7wbzUR5V2GiRTiz0o
줄포리,전북 부안군 줄포면 줄포1길 16,ChIJexMDcQ-mcTURK3a3PnJW_dU
남부안농협 줄포지점,전북 부안군 줄포면 줄포7길 3,ChIJ0UfsjhSmcTURgHTNuLLhYlQ
삼성마트,전북 부안군 줄포면 줄포중앙로 29,ChIJgWTX0CixcTURFSGA8uGG_wM
월드컵북로58길,서울 마포구 상암동 1703,ChIJrSNxfXKZfDURrkuZcy2jk28
경인로74길,서울 영등포구 경인로76길 14,ChIJA8h16V6efDURQGBHWflv6Uo
광진어린이공연장,서울 광진구 능동로 400,ChIJf21pNwC7fDUR0_X6ws-CxSw
센터필드 교차로,서울 강남구 역삼동 804,ChIJ6apANwqlfDURJVxHsJ1NpzY
마리아유치원,인천 계양구 임학서로42번길 17,ChIJSToAhGOCfDURPpA35IX872M
방아머리로,경기 안산시 단원구 대부북동,ChIJN5_BTkmgezURcF5YscS9Tks
한도로,제주 서귀포시 성산읍 오조리 2-5,ChIJtfGdkZIUDTUReoCikly7rvo
행운맨션,경기 성남시 중원구 희망로375번길 22,ChIJX5scGRBOZjURJAF5d4gPnX0
놀뫼시민장례원,충남 논산시 원댕이길 12,ChIJF_PB0lsIcDURfW0RWOCpsNs
플레르다솔,서울 송파구 삼전로 85,ChIJ8fZdgOmlfDURdmkFxcnzIrA
에어로피스,경기 김포시 대곶면 천호로 210,ChIJRQBjo7x_fDUROY9V6elLmh8
우주공원.코스맥스 정류장,경기 성남시 분당구 판교로 255,ChIJyY6MCYunfDURkzy_ErRTDg0
유주별장,경기 양평군 단월면 통골길 24,ChIJl2dNK3UXYzURFcyoxpBdjYE
타샤의아침,경기 양평군 용문면 연수로458번길 44,ChIJf9YINaVAYzURC8VCJHG9Od8
봉의산길,강원 춘천시 봉의산길 45,ChIJjTKhe-flYjURW5P40G4kTmw
북아현치안센터,서울 서대문구 북아현로 59-1,ChIJKdftbH-ifDURPczwD1DH85Y
국민기획,서울 중구 을지로18길 21,ChIJs7lMguGifDURElPgHLUMTMk
경일의료기,서울 종로구 종로 140,ChIJJY8BqeCifDUR_0ni7ikpS9k
종로22길,서울 종로구 종로22길 12,ChIJMw8tl-CifDURR075XYJO6qg
한성전자,서울 종로구 종로22길 14-1,ChIJ-T0zmOCifDURV4HRgtUAopQ
돈화문로4길,서울 종로구 돈화문로4길 23,ChIJ3bmIneCifDUR2qEG4X_fITs
수진사,서울 종로구 창신길 54,ChIJZdqPvjujfDUREeXGpwia8k0
고산자로58길,서울 동대문구 고산자로58길 22,ChIJN7q-WqC8fDUR8ducnxSm_Ks
고산자로56길,서울 동대문구 고산자로56길 13-1,ChIJ2VplP6C8fDURlhntqlXy2g0
효령로31길,서울 서초구 효령로31길 36,ChIJ08oyuKmhfDURsQ63OMGEbh0
금강아케이드,서울 강남구 압구정로29길 68,ChIJw9gbJJujfDURKl_iOp7d5eo
우현로62길,인천 제물포구 경동 208-12,ChIJR3Ar1pJ4ezUR8U5Aq2KyvF4
세일제화,부산 금정구 반송로 476-15,ChIJm76PSEqSaDURJYyo38uVvaM
대평남로,부산 영도구 대평남로 72,ChIJr8e61gjpaDURnFUfv5onCOo
혜인선박,부산 영도구 대평남로51번길 8-5,ChIJbVYe0QTpaDURYlCm3fyI9eM
남부민동,부산 서구 남부민동,ChIJqZttZ6zpaDURUNYTShFIQLI
노량진로6길,서울 동작구 노량진로6길 45,ChIJew5tQWyffDURN1BOGVwDetw
60계치킨 서울회기점,서울 동대문구 회기로 154,ChIJvZG7HwC7fDUROHZdgS7M210
강동대로,서울 송파구 풍납동 468-5,ChIJ61Sb9POvfDURNDNjSB2h16o
홍지문2길(좌우반전),서울 서대문구 홍지문2길 31,ChIJ-3LFiqmifDURtgM0-xI519Y
개미마을,서울 서대문구 세검정로4길 127,ChIJhc5SEqiifDUReX7PRQNpUDQ
노량진로26길,서울 동작구 노량진로26길 16-6,ChIJ5XmSGuChfDURR9w14Z74jpw
노량진로30길,서울 동작구 노량진로32길 68,ChIJb6UDUuChfDURx0BglWsnd3Y
노량진로32길,서울 동작구 노량진로26길 65,ChIJhVChRuChfDURB8aYKQkcPlw
"부암동주민센터,무계원 정류장(01138)",서울 종로구 창의문로 145,ChIJNwMWJ66ifDURY-xkdofpvWY
자양로,서울 광진구 자양로 112,ChIJn4sNKCelfDUR57qKdRlvKg8
동국빌리지,인천 제물포구 신포로35번길 54,ChIJrXdYz5F4ezURrj_XDJnXsCg
또와분식,인천 제물포구 송림로99번길 21,ChIJDdxmQdx4ezURFRYPwkworpI
친구네포차,인천 미추홀구 인주대로 184,ChIJhUlYz659ezURAQRpiq78T7A
알짜마트,인천 미추홀구 경인로 51,ChIJD37EP-N4ezURqodYjjeXGAE
대승주택,인천 미추홀구 독정안길 55-5,ChIJzUAKpgJ5ezURukRZAUcQcWc
용현시민유통,인천 미추홀구 독정이로16번길 14,ChIJax_fSgJ5ezURlXmeJVltyWA
신안물류,경기 양주시 백석읍 고릉말로 117-10,ChIJrzUiw4G6fDURdP3Q7M6jkoA
파리바게뜨 덕계역점,경기 양주시 회천중앙로 248,ChIJlZWkYgDFfDURJXjH3D63G3U
회천중앙로,경기 양주시 회천중앙로 236,ChIJjzcwWGXEfDURnzq3XMjvYfo
덕계로,경기 양주시 덕계동 899,ChIJ5Z8dFWbEfDURssTTE_REg9c
주엽로,경기 고양시 일산서구 한류월드로 300,ChIJGypPP2CFfDUR4k2ArG1veWc
한류월드로(1),경기 고양시 일산동구 장항동 1763-1,ChIJrcaO0nCFfDURZ2nRPyXZ4ko
한류월드로(2),경기 고양시 일산동구 장항동 1770,ChIJrcaO0nCFfDURZ2nRPyXZ4ko
월드고양로,경기 고양시 일산동구 장항동 1811,ChIJbwYPfWyFfDURvqeGtnVX-h4
베베,경기 고양시 일산동구 무궁화로 31-17,ChIJD1gB2IqhfDURKID4rNCp0yo
무궁화로,경기 고양시 일산동구 무궁화로 11,ChIJ86aKIQKQfDURDdMxX5WY_sw
망양로689번길,부산 동구 망양로689번길 3,ChIJc0LUgc_raDURZfetLVVfY2M
봉원고가차도,서울 서대문구 대신동 143-14,ChIJU0Qq-oaYfDURdIx5tmzXDEg
한양아파트 E동쪽,서울 영등포구 여의도동 4-2,ChIJ-_YB6neffDURCnyBy4zJjPg
현대타운빌라10동,서울 구로구 오류로 62-15,ChIJvbQxI4GvfDURhO4UeojyNI4
장문로49길,서울 용산구 장문로49길 75,ChIJO9xAIbajfDUR11PvJ7O_qa0
상오빌딩,서울 중구 퇴계로41길 29,ChIJh_hBQ-KifDURNH4_8UX8d1Q
삼양로173길,서울 강북구 삼양로173길 38,ChIJE9o3oIG-fDURtY9P-g_X-8g
송현공원로,인천 제물포구 송현동 22-127,ChIJlQ4WOsN4ezURoi-apDQqqo0
우현로67번길,인천 제물포구 우현로67번길 19,ChIJA6pVZZN4ezURbSK1MwlActo
연무고등학교,충남 논산시 연무읍 동안로887번길 5,ChIJtXX7o8oIcDUR_aVnQM8GaBs
수정약국앞,전북 군산시 대학로 10,ChIJZdB3zRVccDURc6AE-LdisCw
성일설비사앞,전북 군산시 대학로 11-1,ChIJQ71tMxRccDUR72iXtfGgDEs
민방위대피소앞 정류소,전북 군산시 중앙로1가 25-10,ChIJ2Rd-IRRccDURmGCY9hnzII0
흥국생명 정류장,전북 전주시 덕진구 팔달로 299,ChIJ_9SbqlwjcDUR3JTmhxEpu5Q
흥국금융가족빌딩,전북 전주시 완산구 팔달로 295,ChIJgxUsYwCNcTURtjYSYbeQ6RU
팔달로(1),전북 전주시 완산구 팔달로 147-2,ChIJn2HaBJYkcDURlQ6mgrL0fD4
칠보중학교,전북 정읍시 칠보면 검단1길 53,ChIJjYzlKPzKcTURiXr4oramvvw
대성고등학교(폐교),전북 고창군 대산면 고산성로 17,ChIJPUaCxuR3cTURiTE1zNNRHss
중앙미용실,경북 안동시 일직면 중앙통길 10,ChIJcd82rFahZjURfLjrlIbEgvQ
성남이로46번길,부산 동구 성남이로46번길 10-2,ChIJkSB0CZHraDUR6eOpBFSnY9A
제원3차아파트,제주 제주시 신광로6길 38,ChIJEeQWpAb7DDURJG-CiF5615g
바람부는언덕,제주 서귀포시 대정읍 최남단해안로 548-98,ChIJl6FvcgBBDDURq3ZqJiyrCJI
하계2치안센터,서울 노원구 공릉로55길 96,ChIJaeHFOdm7fDURo4O65wMWtyw
서울노원경찰서,서울 노원구 노원로 283,ChIJQ9zARmW5fDURgrNe_TNJWP4
중앙공인중개사사무소,서울 마포구 양화로7길 20,ChIJr3oXW-OYfDURJ8i6kezsfj8
카나,서울 마포구 토정로 303,ChIJp3DFw4eifDUR0U6I7uqXx00
연희주택,서울 서대문구 연희동 541-16,ChIJ26JTzvqYfDUR6lvTL3rxXz4
첼시하우스,서울 서대문구 증가로2길 39,ChIJma7xrPWYfDURi6Qqq8p6GOY
산호아파트C동,서울 용산구 원효로 64,ChIJjYAXgquYfDUR6GpAMNE_i4s
제이큐브빌딩,서울 강남구 학동로44길 29,ChIJmz-JNxSkfDURSlgOJoCc6OQ
성심한의원,서울 마포구 숭문길 182,ChIJV-Fle5mYfDURJdskcCh5t60
금성하이츠빌라,서울 용산구 두텁바위로 102,ChIJbdolD1a6fDURT8YOHv4lWbs
포맨인테리어,서울 용산구 한강대로 347,ChIJB7q0v2iifDUR7UW5rxAj_Qo
다나약국,서울 용산구 후암동 105-69,ChIJp9rkE12ifDUR9z1S0BMLRkE
사창리터미널,강원특별자치도 화천군 사내면 사창리,ChIJL79Wx5LGYjURwkVJyVdAa4w
오윤카페(한낮에 커피 달밤에 맥주),경상북도 포항시 북구 청하면 청하로200번길 6,ChIJfURbFAAdZzURQYD4apQPjGY
구 장흥교도소,전남 장흥군 장흥읍 원도리 191,ChIJiQBiWoBBcjUR8y_88rPHxm8
애신의 집,충남 논산시 연무읍 봉황로 90,ChIJl72PkLzXfDURdT4IbBn6ats
한약방,충남 논산시 연무읍 봉황로 90,ChIJF9mPxctgcDURcTjQRaPxfSk
한성전기,충남 논산시 연무읍 봉황로 90,ChIJc3yKMp1LZTURbPmUXuKVAJ0
해드리오,충남 논산시 연무읍 봉황로 90,ChIJpU82NAC_ejURgw-vwCq3FQg
독일약국,서울 마포구 도화4길 19 지원빌딩 1층,ChIJl1NNTqaYfDURcBq4k5doMNw
GVO 안산본점,경기 안산시 상록구 석호공원로 73,ChIJceAUIQBvezUR_hB1NewPc-c
원미상가아파트,경기 부천시 원미구 조마루로398번길 56,ChIJu9WBKMpiezURVKhhhrHxvjE
마성 오픈세트장,경북 문경시 마성면 가은로 311-18,ChIJ9x4-PQBbZDURyr7PiE1Auv0
군산 내항 철도,전라북도 군산시 장미동,ChIJO-_XihVccDURyU09jJM3GKM
홍제동 개미마을,서울특별시 서대문구 세검정로4길 100-58 일대,ChIJhc5SEqiifDUReX7PRQNpUDQ
오동나무집사철탕,서울특별시 송파구 송파대로37길 4-29,ChIJExUHNdRMYzURATS5Ky7tcZM
원미상가아파트,경기도 부천시 조마루로398번길 56,ChIJu9WBKMpiezURVKhhhrHxvjE
증약터널,충북 옥천군 군북면 증약리 산 69-2,ChIJVXUnmXBHZTUR999VvIQfqW8
해찬나래지하차도,인천 영종구 중산동 1974,ChIJD4pXGQCDezURE-IUfI8fDKc
원앙네거리,대전 서구 관저북로 14,ChIJP564IQFNZTUR0vbqnsF9Igw
조선대학교 본관,광주광역시 동구 조선대길 146,ChIJF_CJ-aKMcTURkSmHHOv4Im8
한남대학교 사범대학,대전광역시 대덕구 한남로 70,ChIJo3YIywBJZTURNAKqB03RM28
한남대학교 탈메이지기념관,대전광역시 대덕구 한남로 70,ChIJ-V1eZKpJZTURCBdsxdl6EoU
테헤란로86길·명진빌딩 앞,서울특별시 강남구 테헤란로86길 10,ChIJrXG-I_qjfDUR-_vaEKtpg_k
덕만이터널,강원특별자치도 춘천시 신동면 혈동리 산 142,ChIJB7JPLOPhYjURLMGwFfE67Wk
그랑시티 시그니처타워,경기 안산시 상록구 해양3로 15,ChIJdxfzuU9vezUR0bkjwD_iteE
월드컵북로48길,서울 마포구 상암동 36-28,ChIJFQWy9RGZfDUR55NvV7TlhpM
국회대로76길,서울 영등포구 여의도동 11-17,ChIJJcPGvjqffDURRj1Gfo2j1X8
왕십리로5길,서울 성동구 성수동1가 685-201,ChIJo979n56kfDURbNtpCaog9tk
정희네(정희의 집·편의점),인천 제물포구 제물량로341번길 43,ChIJScddghl5ezUR_EV0E5dBrBA
용연리마을(용두리),경북 문경시 문경읍 용연길 97-6,ChIJ_c46Q8loZDURPvp64cBvnGQ
가람마루 전망대(건지마을 전망대),충북 충주시 동량면 조동리 산 180-14,ChIJqTKr6r1_ZDUR0FbQEQXvX58
바우뫼로41길,서울 서초구 양재동 7-1,ChIJQRtnt7SmfDURV8KNWIeIxCI
마방로6길,서울 서초구 마방로6길 7-63,ChIJq0-Ap8umfDURHwA1hSu-JMs
선고리 마을길,충북 제천시 덕산면 선고리 1708,ChIJX8on0ABxZDURqpmksyWGfnI
감영길,충남 공주시 반죽동 170-1,ChIJZ_4cr9m5ejURiNY6Ycf71Hc
서울영등포경찰서,서울 영등포구 국회대로 608,ChIJ1TimJLaffDURptXOs0Tj6sY
SMC신라메디컬의원,서울특별시 강남구 언주로 517,ChIJh8v3B_WlfDURIXvj7S4krcw
한국지도자아카데미,경기 시흥시 목감동 산8-1,ChIJLROTQqdmezUREVKupLXKlAI
매일절임식품,충남 홍성군 광천읍 옹암3길 28,ChIJS3LFDGWHejURuaZ-sCu7mNs
도당고등학교,경기 부천시 원미구 삼작로256번길 53-3,ChIJe4l0L1edfDURA2h-IXqmp4A
더작심 김포걸포점,경기 김포시 걸포2로 33,ChIJh1bJ0xuEfDURAeK5xOacBCw
영메이슨 도예 스튜디오,서울 마포구 연남동 257-3,ChIJBYUt-1OZfDURQvkIV0bPkhY
창동리 농로,충남 보령시 남포면 창동리 421,ChIJrc_b5MGFZDUR6X7qFUs_Z3s
문화마을 버스정류장,전남 담양군 수북면 풍수리 1077-1,ChIJ-Rh48BEGbjURzVdS8ZTo6pE
노벨로,서울 영등포구 도림로 456,ChIJg-DGovWefDURHyKwW4RrRtA
인하대학교 정석학술정보관,인천 미추홀구 인하로 100,ChIJSZWvylR4ezURM57U66-n3SY
이강분무교동낙지나라,서울 중랑구 면목로 302,ChIJGaZ7IAC7fDUR3_rYqrDAaB0
문화살롱 클로드,인천 제물포구 신포로23번길 80,ChIJlahVCxx5ezURtGnQxLXHXFQ
지노,경기 파주시 탄현면 새오리로 211-17,ChIJxxzlZsPraDURN0dRGDppudc
덕릉로 698 앞 횡단보도,서울 노원구 덕릉로 698 앞,ChIJQ27aYg-5fDURlfJIaQBfvso
리븐델게스트하우스,경기 가평군 청평면 고성리 21,ChIJR6GG2tskYzUR2VHbR9semJY
의정부교도소,경기 의정부시 고산동 818,ChIJtatp-aLHfDURPdkkTwHOkh4
여유도예공방,전남 여수시 만성리길 53,ChIJ-zrRXT12bjUR27io9SQ_438
홍대 와우산로27길,서울 마포구 와우산로27길,ChIJ85W6yMOYfDURXizSzZKoE3g
한온시스템 생활관(구 한라공조 생활관),대전 대덕구 신일서로 95,ChIJZzkxDe42ZTURTwBiUymukfo
책마을 경기광주점,경기 광주시 중앙로145번길 25,ChIJCfbVf3irfDUR18xJrkbM5eU
대왕판교로644번길,경기 성남시 분당구 삼평동 667-7,ChIJiYxkE_enfDUReDcnTycci40
삼일대로30길,서울 종로구 낙원동 10-2,ChIJhblkUdyifDURXHpjNiJ90MA
숙명여자대학교 명신관,서울 용산구 청파로47길 100,ChIJBzd9jXKifDUR0HJqmTBwVYE
의정부중앙초등학교,경기 의정부시 호국로1291번길 17,ChIJUcWxIy7HfDURUn5h3ZpZrvc
건양고등학교,충남 논산시 양촌면 황산벌로 486-21,ChIJU_q97OoAcDURGzb6k0ElQ8c
마곡중앙로,서울 강서구 마곡중앙로,ChIJ7V-0B2OcfDURhVVIvSlEjm4
