id,title,place_name,place_address,place_latitude,place_longitude
st_17282,초콜릿,삼청동고디바,서울 종로구 삼청로 112,37.585387,126.982190
st_17435,친애하는X,연희상가아파트옆 놀이터,서울 서대문구 연희동 188-42,37.572912,126.927734
st_17437,친애하는X,월드컵북로(5단지앞),서울 마포구 상암동 1715,37.579999,126.887548
st_17438,친애하는X,월드컵북로(4단지앞),서울 마포구 상암동 1715,37.579999,126.887548
st_17439,친애하는X,월드컵북로58길,서울 마포구 상암동 1594,37.581846,126.887624
st_17440,친애하는X,상암산로,서울 마포구 상암산로 76,37.579194,126.892315
st_17443,친애하는X,DDMC앞,서울 마포구 매봉산로 75,37.578452,126.892899
st_17444,친애하는X,상암파출소앞,서울 마포구 매봉산로 76,37.578281,126.893845
st_17446,친애하는X,카페 오로라,서울 마포구 와우산로 139,37.553972,126.928752
st_17447,친애하는X,와우산로27길,서울 마포구 와우산로27길 68,37.555471,126.925139
st_17448,친애하는X,양화로,서울 마포구 양화로 148,37.555618,126.922661
st_17450,친애하는X,월드컵로 횡단보도,서울 마포구 서교동 489,37.551675,126.913144
st_17451,친애하는X,월드컵로5길,서울 마포구 월드컵로5길 8,37.551902,126.911913
st_17457,친애하는X,녹사평대로,서울 용산구 서빙고동 158-4,37.520721,126.994056
st_17459,친애하는X,르가드더메인한남,서울 용산구 한남대로10길 16,37.531551,127.009903
st_17460,친애하는X,엘비비 쇼룸,서울 용산구 이태원로55길 45,37.537864,126.998922
st_17463,친애하는X,한강대로62길,서울 용산구 한강대로62길 50,37.532703,126.973382
st_17464,친애하는X,서빙고로,서울 용산구 서빙고로 4-2,37.525950,126.965375
st_17465,친애하는X,새창로,서울 용산구 새창로 157-1,37.533786,126.962792
st_17466,친애하는X,새창로50길,서울 용산구 새창로46길 11,37.533737,126.962356
st_17467,친애하는X,충정로 육교,서울 서대문구 충정로2가 164-2,37.563635,126.964992
st_17468,친애하는X,충정로,서울 서대문구 충정로3가 227-16,37.562379,126.964729
st_17471,친애하는X,소공로 횡단보도,서울 중구 소공로 지하 58,37.560667,126.981848
st_17472,친애하는X,퇴계로 횡단보도,서울 중구 회현동2가 1-1,37.560543,126.982682
st_17473,친애하는X,스테이트타워남산앞,서울 중구 퇴계로 100,37.560207,126.982926
st_17475,친애하는X,소공로(남산오르미쪽),서울 중구 회현동2가 49-11,37.557048,126.983252
st_17480,친애하는X,창덕궁길,서울 종로구 계동 2-21,37.583067,126.987523
st_17490,친애하는X,테헤란로,서울 강남구 삼성동 172-66,37.507409,127.058026
st_17491,친애하는X,삼성역주변,서울 강남구 테헤란로 521,37.509192,127.060807
st_17494,친애하는X,강남대로,서울 강남구 강남대로 422,37.500394,127.026985
st_17504,친애하는X,도성사,경기 포천시 화현면 화동로 548-47,37.914210,127.312158
st_17520,친애하는X,설문동집,경기 고양시 일산동구 고봉로770번길 45-22,37.722988,126.795541
st_17521,친애하는X,양평해장국 원흥역점,경기 고양시 덕양구 삼송로 12,37.649617,126.875531
st_17549,캐셔로,노량진로26길,서울 동작구 노량진로26길 61,37.509905,126.955589
st_17551,캐셔로,노량대교 아래,서울 동작구 흑석동 1-4,37.510207,126.964167
st_17553,캐셔로,새창로49길,서울 용산구 새창로 157-1,37.533786,126.962792
st_17556,캐셔로,덕산주차장 골목,서울 용산구 효창원로110길 4,37.551542,126.963708
st_17561,캐셔로,월곡역교차로 육교,서울 성북구 종암동 1-73,37.600018,127.040689
st_17563,캐셔로,경희초등학교,서울 동대문구 경희대로 26,37.593949,127.054891
st_17565,캐셔로,백사마을(1),서울 노원구 중계로2길 84,37.643409,127.083550
st_17566,캐셔로,백사마을(2),서울 노원구 중계로2라길 9,,
st_17567,캐셔로,백사마을(3),서울 노원구 중계로2길 32,,
st_17568,캐셔로,로우포레스트(폐업),서울 성동구 서울숲길 38,37.547891,127.041677
st_17569,캐셔로,생각공장데시앙플렉스,서울 성동구 아차산로17길 49,37.546768,127.065279
st_17575,캐셔로,에어조이,인천 영종구 공항로424번길 36,37.439931,126.457794
st_17584,캐셔로,수원대학교(학군단앞연못쪽),경기 화성시 효행구 봉담읍 와우리 2-4,37.207019,126.975338
st_17586,캐셔로,운천주공아파트(재개발),충북 청주시 흥덕구 1순환로501번길 15,36.649458,127.468966
st_17587,캐셔로,비룡동관로,충북 보은군 속리산면 삼가리 산 26-5,36.493007,127.846930
st_17589,캐셔로,진용로,전북 진안군 용담면 월계리 산 49-2,35.941968,127.505692
st_17595,캐셔로,제일대학교 승주캠퍼스,전남광주통합특별시 순천시 승주읍 승평길 21,35.020081,127.374820
st_17815,키스는괜히해서,비건식당 공간녹음,서울 강서구 공항대로 227,37.559600,126.832686
st_17816,키스는괜히해서,월드컵북로58길,서울 마포구 상암동 1703,37.581613,126.888848
st_17817,키스는괜히해서,우리기술사옥 정류장(14605),서울 마포구 월드컵북로56길 19,37.582343,126.888366
st_17818,키스는괜히해서,SBS프리즘타워,서울 마포구 상암산로 82,37.579716,126.892774
st_17819,키스는괜히해서,매봉산로,서울 마포구 상암동 1722,37.576254,126.890678
st_17820,키스는괜히해서,양화로,서울 마포구 양화로 16,37.548239,126.911124
st_17821,키스는괜히해서,어반플랜트 합정,서울 마포구 독막로6길 35,37.546487,126.917099
st_17822,키스는괜히해서,스위치22 여의도점,서울 영등포구 여의대로 108,37.525191,126.929113
st_17823,키스는괜히해서,여의도광장,서울 영등포구 여의대방로65길 6,37.519190,126.930533
st_17824,키스는괜히해서,경인로74길,서울 영등포구 경인로76길 14,37.510560,126.894241
st_17825,키스는괜히해서,SBS,서울 양천구 목동서로 161,37.529190,126.873747
st_17826,키스는괜히해서,노량진역,서울 동작구 노량진로 151,37.515802,126.948358
st_17827,키스는괜히해서,노량진역앞 횡단보도,서울 동작구 노량진동 67-3,37.513728,126.942748
st_17828,키스는괜히해서,노량진컵밥거리,서울 동작구 노량진로 174,37.513502,126.945307
st_17829,키스는괜히해서,동작대교,서울 용산구 이촌동 385,37.509920,126.981704
st_17830,키스는괜히해서,서울로 PH,서울 중구 만리재로 211,37.556308,126.968160
st_17831,키스는괜히해서,만리재비스트로,서울 중구 만리재로 201,37.555607,126.967833
st_17832,키스는괜히해서,코블러,서울 종로구 사직로12길 16,37.575301,126.970904
st_17833,키스는괜히해서,오무사,서울 종로구 필운대로9길 1,37.582182,126.967556
st_17834,키스는괜히해서,선운각,서울 강북구 삼양로173길 223,37.655516,126.998709
st_17835,키스는괜히해서,서울숲2번출입구 정류장(04868),서울 성동구 성수동1가 685-703,37.544482,127.043075
st_17836,키스는괜히해서,트리마제,서울 성동구 왕십리로 16,37.539258,127.044672
st_17837,키스는괜히해서,까사그랑데 센트로,서울 광진구 능동로 87,37.539122,127.069634
st_17838,키스는괜히해서,광진어린이공연장,서울 광진구 능동로 400,37.565058,127.084457
st_17839,키스는괜히해서,에그드랍 강남본점,서울 서초구 강남대로55길 24,37.495672,127.025554
st_17840,키스는괜히해서,버드맨,서울 강남구 가로수길 55-4,37.521705,127.022455
st_17841,키스는괜히해서,헤리티크뉴욕,서울 강남구 도산대로45길 16-9,37.523653,127.036053
st_17842,키스는괜히해서,영동대교,서울 강남구 청담동 340,37.526627,127.058018
st_17843,키스는괜히해서,영동대로,서울 강남구 청담동 77-4,37.523282,127.055286
st_17844,키스는괜히해서,딘트 청담본점,서울 강남구 삼성로 734,37.521114,127.049362
st_17845,키스는괜히해서,센터필드 교차로,서울 강남구 역삼동 804,37.501249,127.038332
st_17846,키스는괜히해서,서울상록회관.한국기술센터 정류장(23277),서울 강남구 테헤란로 305,37.503341,127.043781
st_17847,키스는괜히해서,이네스이든/스텔라드마리에,서울 강남구 봉은사로29길 35,37.509598,127.033567
st_17848,키스는괜히해서,라움아트센터,서울 강남구 언주로 564,37.508391,127.039775
st_17849,키스는괜히해서,물푸레시골집,인천 강화군 강화읍 해안북로611번길 9,37.781243,126.499319
st_17850,키스는괜히해서,드림파크 야생화단지,인천 서해구 자원순환로 170,37.573007,126.647735
st_17851,키스는괜히해서,신현동 회화나무,인천 서해구 신현동 131-7,37.516542,126.667473
st_17852,키스는괜히해서,마리아유치원,인천 계양구 임학서로42번길 17,37.546794,126.733867
st_17853,키스는괜히해서,삼목선창장,인천 영종구 운서동 2508-30,37.499438,126.452512
st_17854,키스는괜히해서,복성동집,인천 제물포구 자유공원서로 27,37.476763,126.620476
st_17855,키스는괜히해서,동화마을슈퍼,인천 제물포구 자유공원로 101,37.477769,126.622773
st_17856,키스는괜히해서,자유공원,인천 제물포구 자유공원남로 25,37.474581,126.622669
st_17857,키스는괜히해서,자유공원 광장,인천 제물포구 자유공원남로 25,37.474581,126.622669
st_17858,키스는괜히해서,신나는부동산,인천 제물포구 참외전로33번길 2,37.479868,126.623887
st_17859,키스는괜히해서,용현동집,인천 미추홀구 수봉남로18번길 81-31,37.456605,126.660529
st_17860,키스는괜히해서,용현동골목,인천 미추홀구 용현동 61-81,37.456795,126.660465
st_17861,키스는괜히해서,경원재 바이 워커힐,인천 연수구 테크노파크로 200,37.392287,126.637858
st_17862,키스는괜히해서,센트럴로,인천 연수구 송도동 67,37.394555,126.639622
st_17863,키스는괜히해서,송도센트럴파크호텔,인천 연수구 테크노파크로 193,37.390514,126.637403
st_17864,키스는괜히해서,인천타워대로,인천 연수구 송도동 29-15,37.397575,126.632822
st_17865,키스는괜히해서,양주한국병원,경기 양주시 화합로 1489,37.838900,127.072898
st_17866,키스는괜히해서,로케이션 이음,경기 파주시 탄현면 새오리로286번길 48-70,37.804057,126.693139
st_17867,키스는괜히해서,도담터스튜디오,경기 파주시 장터고개길 40-40,37.774041,126.734812
st_17868,키스는괜히해서,미메시스아트뮤지엄,경기 파주시 문발로 253,37.716649,126.689097
st_17869,키스는괜히해서,롯데프리미엄아울렛 파주점,경기 파주시 문발로 284,37.718093,126.692549
st_17870,키스는괜히해서,산남동집,경기 파주시 산남로157번길 114,37.700942,126.704617
st_17871,키스는괜히해서,대한검도회 운정검도관,경기 파주시 와석순환로 78,37.711039,126.750810
st_17872,키스는괜히해서,헤리티지실버케어 파주,경기 파주시 광탄면 양지말길 89,37.750243,126.859072
st_17873,키스는괜히해서,킨텍스 제2전시장,경기 고양시 일산서구 킨텍스로 217-59,37.664695,126.742064
st_17874,키스는괜히해서,킨텍스로,경기 고양시 일산서구 대화동 2601-1,37.666831,126.747023
st_17875,키스는괜히해서,아소산,경기 고양시 일산동구 정발산로 128,37.659203,126.782642
st_17876,키스는괜히해서,제주하영,경기 고양시 일산동구 동국로 157,37.684998,126.806052
st_17877,키스는괜히해서,시골집,경기 고양시 덕양구 서정로 75,37.619454,126.856448
st_17878,키스는괜히해서,방아머리로,경기 안산시 단원구 대부북동,37.261435,126.574361
st_17879,키스는괜히해서,스튜디오 산책,경기 이천시 이섭대천로 1304-1,37.285870,127.449397
st_17880,키스는괜히해서,인터불고엑스코 그랑파티오,대구 북구 유통단지로 80,35.906999,128.611286
st_17881,키스는괜히해서,아난티 앳 부산 빌라쥬,부산 기장군 기장읍 기장해안로 267-7,35.198661,129.221108
st_17882,키스는괜히해서,중앙병원,제주 제주시 월랑로 91,33.492321,126.470481
st_17883,키스는괜히해서,돌하루방 미술관,제주 제주시 조천읍 북촌서1길 70,33.538848,126.688812
st_17884,키스는괜히해서,비밀의숲,제주 제주시 구좌읍 송당리 2173,33.453713,126.755313
st_17885,키스는괜히해서,한도교,제주 서귀포시 성산읍 성산리 400-18,33.465481,126.931938
st_17886,키스는괜히해서,한도로,제주 서귀포시 성산읍 오조리 2-5,33.468735,126.922899
st_17887,키스는괜히해서,일출로,제주 서귀포시 성산읍 고성리 264-15,33.456427,126.926589
st_17888,키스는괜히해서,신천목장,제주 서귀포시 성산읍 신천리 5,33.354824,126.866835
st_17889,키스는괜히해서,제주올레길3코스,제주 서귀포시 성산읍 신천동로 124,33.348944,126.862827
st_17890,키스는괜히해서,녹산로,제주 서귀포시 표선면 녹산로 332,33.382077,126.741642
st_17891,키스는괜히해서,해비치 호텔 리조트 제주,제주 서귀포시 표선면 민속해안로 537,33.322599,126.843978
st_17892,키스는괜히해서,중문관광로110번길 횡단보도,제주 서귀포시 색달동 2864-20,33.249869,126.414365
st_17893,키스는괜히해서,예래해안로,제주 서귀포시 하예동 532-1,33.235703,126.386707
st_17894,키스는괜히해서,카페루시아 본점,제주 서귀포시 안덕면 난드르로 49-17,33.235221,126.363080
st_17932,킬러들의쇼핑몰,행운맨션,경기 성남시 중원구 희망로375번길 22,,
st_17933,킬러들의쇼핑몰,섬강 수변공원,강원 원주시 부론면 흥호리 664,37.249050,127.753757
st_17937,킬러들의쇼핑몰,상관반점,전북 완주군 상관면 신리로 45,35.766972,127.211372
st_17954,킹더랜드,한국수출입은행빌딩 옆,서울 영등포구 은행로 38,37.528637,126.923399
st_17955,킹더랜드,서강대교,서울 영등포구 여의도동,37.526785,126.930167
st_17966,킹더랜드,더 스테이크 하우스 피어 79,서울 서초구 잠원동 121-9,37.519048,127.008065
st_17967,킹더랜드,데블스도어 그래머시 센트럴,서울 서초구 사평대로 205,37.504492,127.007845
st_17971,킹더랜드,MCM 롯데면세점 월드타워점,서울 송파구 올림픽로 300 에비뉴엘동 9F,37.513713,127.104302
st_17974,킹더랜드,그랜드하얏트 인천 육교,인천 영종구 영종해안남로321번길 190,37.439781,126.456086
st_17980,킹더랜드,웨스턴빌리프,경기 고양시 일산동구 정발산로 24 3차 9층,,
st_17985,킹더랜드,에어로피스,경기 김포시 대곶면 천호로 210,37.616094,126.572525
st_17988,킹더랜드,우주공원.코스맥스 정류장,경기 성남시 분당구 판교로 255,37.403742,127.103047
st_17989,킹더랜드,넥슨 정류장,경기 성남시 분당구 판교로256번길 19,37.401276,127.103148
st_17990,킹더랜드,피아제 현대백화점 판교점,경기 성남시 분당구 판교역로146번길 20,37.392794,127.112017
st_17991,킹더랜드,광주공원묘원,경기 광주시 매산동 산 30-5,37.345825,127.269182
st_17993,킹더랜드,초가시골밥상,경기 양평군 옥천면 옥천길 5,37.517682,127.454741
st_17995,킹더랜드,메이폴하우스,경기 양평군 단월면 통골길 97,37.600081,127.678213
st_17996,킹더랜드,버섯집,경기 양평군 단월면 통골길 103,37.599216,127.677875
st_18001,킹더랜드,봉의산길,강원 춘천시 봉의산길 45,37.886084,127.733206
st_18003,킹더랜드,오크밸리 피에트분하우스,강원 원주시 지정면 오크밸리1길 95,37.433770,127.820810
st_18006,킹더랜드,마마티라,강원 삼척시 수로부인길 453,37.470261,129.164529
st_18008,킹더랜드,솔향바다가든 애월,제주 제주시 애월읍 일주서로 6113,33.456653,126.309049
st_18012,킹더랜드,가파도 집,제주 서귀포시 대정읍 가파로67번길 88,33.172823,126.269823
st_18013,킹더랜드,애쉬리지 하우스,"Ashridge House, Berkhamsted HP4 1NS 영국",,
st_18014,킹더랜드,런던아이,"Victoria Embankment, London SW1A 2JH 영국",,
st_18015,킹더랜드,웨스트민스터교,"Westminster Bridge, London SW1A 2JH 영국",,
st_18016,킹더랜드,런던 메리어트 호텔,"County Hall, Westminster Bridge Rd, London SE1 7PB 영국",,
st_18017,킹더랜드,소피텔 런던 세인트 제임스,"6 Waterloo Pl, St. James's, London SW1Y 4AN 영국",,
st_18018,킹더랜드,리젠트 스트리트,"176 Regent St., London W1B 5TJ 영국",,
st_18019,킹더랜드,피커딜리 서커스,"Piccadilly Circus, London WIJ 9HP 영국",,
st_18020,킹더랜드,아룬 사원,"158 Thanon Wang Doem, Wat Arun, Bangkok Yai, Bangkok",,
st_18021,킹더랜드,반야트리 방콕,"21/100 S Sathon Rd, Thung Maha Mek, Sathon, Bangkok",,
st_18022,킹더랜드,산펫 프라삿 궁전,"296, Sukhumvit Road, Bang Pu Mai, Mueang Samut Prakan District, Samut Prakan",,
st_18023,킹더랜드,시리 살라,28/8 Soi Charan Sanitwong 34 Arun Amarin Bangkok Noi Bangkok,,
st_18024,킹더랜드,쿤댕 꾸어이짭 유안,"68 Phra Athit Rd, Khwaeng Chana Songkhram, Khet Phra Nakhon, Krung Thep Maha Nakhon",,
st_18025,킹더랜드,Saphan Han 다리,"4 592 Chakkraphet Rd, Wang Burapha Phirom, Phra Nakhon, Bangkok",,
st_18026,킹더랜드,크렁옹앙 보행자거리,"PGV3+Q4M, Wang Burapha Phirom, Phra Nakhon, Bangkok",,
st_18027,킹더랜드,아이콘시암,"299 Charoen Nakhon 5 Alley, Khlong Ton Sai, Khlong San, Bangkok",,
st_18028,킹더랜드,살라 림 남,"597 Charoen Nakhon Rd, Khlong Ton Sai, Khlong San, Bangkok",,
st_18029,킹더랜드,로하 쁘라삿,"2 Ratchadamnoen Klang Rd, Wat Bowon Niwet, Phra Nakhon, Bangkok",,
st_18058,태양의후예,선진플라워,인천 제물포구 우현로39번길 23,37.471109,126.625379
st_18059,태양의후예,선릉양조장족발,서울 강남구 선릉로 563,37.508852,127.044213
st_18060,태양의후예,포포크,서울 마포구 성미산로29길 23,37.564995,126.922109
st_18062,태양의후예,닭날다,서울 마포구 와우산로18길 22,37.551112,126.924119
st_18066,태양의후예,서울 양재동 달콤커피,서울 서초구 강남대로27길 7-21,37.478251,127.038086
st_18069,태양의후예,여의도지하차도버정,서울 영등포구 의사당대로 83,37.523367,126.923451
st_18071,태양의후예,종로3가역앞,서울 종로구 수표로 127,37.572477,126.988530
st_18073,태풍상사,연희숲속쉼터,서울 서대문구 연희동 2-75,37.5893782439197,126.935518414726
st_18077,태풍상사,대오빌딩,서울 영등포구 여의나루로 53-1,37.522702,126.924994
st_18081,태풍상사,노량진역,서울 동작구 노량진로 151,37.515802,126.948358
st_18083,태풍상사,우슬재옆 계단,서울 동작구 서달로14길 19,37.507961,126.964144
st_18087,태풍상사,원효전자상가뒤,서울 용산구 신계동 43-18,37.533575,126.960987
st_18088,태풍상사,제이알펍,서울 용산구 보광로 127,37.534084,126.993719
st_18089,태풍상사,공간두두,서울 중구 퇴계로8길 71,37.556721,126.980426
st_18090,태풍상사,충무로역7번출구앞,서울 중구 충무로 2,37.561601,126.993476
st_18093,태풍상사,청계5가지하쇼핑센터,서울 중구 동호로 384,37.568964,127.002091
st_18095,태풍상사,종로3가역12번출구앞,서울 종로구 종로 138,37.570204,126.992855
st_18097,태풍상사,종로22길,서울 종로구 종로22길 12,37.569771,126.993207
st_18099,태풍상사,돈화문로4길,서울 종로구 돈화문로4길 23,37.570118,126.993560
st_18101,태풍상사,수진사,서울 종로구 창신길 54,37.574046,127.010716
st_18107,태풍상사,고산자로58길,서울 동대문구 고산자로58길 22,37.588890,127.038079
st_18108,태풍상사,고산자로56길,서울 동대문구 고산자로56길 13-1,37.588414,127.037937
st_18109,태풍상사,정릉동집,서울 성북구 보국문로29나길 28,37.614632,127.002185
st_18113,태풍상사,효령로31길,서울 서초구 효령로31길 36,37.482758,126.996092
st_18122,태풍상사,경인항인천컨테이너부두,인천 서해구 거첨로 295,37.566544,126.597712
st_18126,태풍상사,홍예문아파트앞,인천 제물포구 송학로 51,37.474509,126.625852
st_18128,태풍상사,우현로62길,인천 제물포구 경동 208-12,37.472160,126.630966
st_18130,태풍상사,남동공단 산업용품상가,인천 남동구 은청로 4-7,37.406946,126.693402
st_18132,태풍상사,강변로,경기 동두천시 강변로702번길 13-39,37.931253,127.049917
st_18137,태풍상사,킨텍스로 횡단보도,경기 고양시 일산서구 주엽동 141,37.678556,126.757576
st_18139,태풍상사,정발산역 육교,경기 고양시 일산동구 장항동 1487-2,37.659733,126.772983
st_18142,태풍상사,한국한공대역,경기 고양시 덕양구 화랑로 53,37.603314,126.868385
st_18143,태풍상사,양평 폐공장,경기 양평군 옥천면 경강로 1447,37.512223,127.444836
st_18149,태풍상사,부남해변,강원 삼척시 근덕면 부남리,37.360593,129.244224
st_18153,태풍상사,송정항서방파제,부산 해운대구 송정동 288-56,35.180130,129.207271
st_18155,태풍상사,대평남로,부산 영도구 대평남로 72,35.094009,129.032151
st_18156,태풍상사,혜인선박,부산 영도구 대평남로51번길 8-5,35.092033,129.031673
st_18161,태풍상사,더 페닌슐라 방콕,"333 Charoen Nakhon Rd, Khlong Ton Sai, Khlong San, Bangkok 10600 태국",,
st_18162,태풍상사,Abandoned Mansion,"41 Soi Sukhumvit 14, Klongtoey, Bangkok 10110 태국",,
st_18163,태풍상사,방콕차이나타운(1),"591 Maitri Chit Rd, Pom Prap, Pom Prap Sattru Phai, Bangkok 10100 태국",,
st_18164,태풍상사,방콕차이나타운(2),"683 Maitri Chit Rd, Pom Prap, Pom Prap Sattru Phai, Bangkok 10100 태국",,
st_18165,태풍상사,방콕차이나타운(3),"25, 27 Soi Rammaitree, Pom Prap, Pom Prap Sattru Phai, Bangkok 10100 태국",,
st_18166,태풍상사,방콕차이나타운(4),"462, 2 Maitri Chit Rd, Pom Prap, Pom Prap Sattru Phai, Bangkok 10100 태국",,
st_18167,태풍상사,595 Mittraphan Rd,"664 ถ. เจริญกรุง Samphanthawong, Bangkok 10100 태국",,
st_18168,태풍상사,103 Rama IV Rd,"52-54 Rama IV Rd, Talat Noi, Samphanthawong, Bangkok 10100 태국",,
st_18169,태풍상사,126 Rama IV Rd,"122 Rama IV Rd, Talat Noi, Samphanthawong, Bangkok 10100 태국",,
st_18170,태풍상사,Laem Chabang Port,"Sukhumvit Rd., Tungsukla, Sriracha 20230, 20230 태국",,
st_18171,태풍상사,차트리움 호텔 리버사이드 방콕,"28 ถ. เจริญกรุง Wat Phraya Krai, Bang Kho Laem, Bangkok 10120 태국",,
st_18172,태풍상사,Minburi Criminal Court,"47 Sihaburanukit Rd, Min Buri, Bangkok 10510 태국",,
st_18173,태풍상사,담넌싸두억 수상시장,"Damnoen Saduak, Damnoen Saduak District, Ratchaburi 70130 태국",,
st_18174,태풍상사,Thetsaban Bang Pu 74 Alley,"200 22 หมู่ 1 Thetsaban Bang Pu 74 Alley, Bang Pu Mai, Mueang Samut Prakan District, Samut Prakan 10280 태국",,
st_18371,트웰브,양화로,서울 마포구 양화로 86,37.551908,126.917619
st_18372,트웰브,하얀공간 합정,서울 마포구 성지길 40,37.546913,126.912693
st_18376,트웰브,노량진로6길,서울 동작구 노량진로6길 45,37.510940,126.935984
st_18378,트웰브,레이어스스튜디오,서울 용산구 원효로1가 129-20,37.538954,126.967924
st_18379,트웰브,대동유통,서울 중구 을지로30길 43,37.565253,126.999064
st_18384,트웰브,강동대로,서울 송파구 풍납동 468-5,37.528581,127.108157
st_18389,트웰브,재인폭포,경기 연천군 연천읍 부곡리 산 235,38.069195,127.147776
st_18394,트웰브,문촌마을12단지 상가,경기 고양시 일산서구 중앙로 1493,37.672544,126.754006
st_18398,트웰브,아이데코,경기 하남시 조정대로 150,37.553526,127.194669
st_18404,트웰브,브릿지타워 사거리,경기 성남시 분당구 판교로227번길 6,37.403035,127.099241
st_18406,트웰브,삼도천터널,충북 제천시 봉양읍 원박리 산 99-2,37.123454,128.089279
st_18427,판사이한영,홍지문길,서울 서대문구 홍은동 5-98,37.596499,126.954649
st_18428,판사이한영,연안리버빌 골목(추정),서울 서대문구 홍지문2길 18,37.596470,126.955631
st_18429,판사이한영,홍지문길 놀이터,서울 서대문구 홍은동 5-93,37.596300,126.955458
st_18430,판사이한영,홍지문2길(좌우반전),서울 서대문구 홍지문2길 31,37.597084,126.956016
st_18431,판사이한영,개미마을,서울 서대문구 세검정로4길 127,37.590748,126.953255
st_18432,판사이한영,월드컵북로(상암고앞),서울 마포구 상암동 1715,37.579999,126.887548
st_18433,판사이한영,월드컵북로(4단지앞),서울 마포구 상암동 1715,37.579999,126.887548
st_18434,판사이한영,YTN본사,서울 마포구 상암산로 76,37.579194,126.892315
st_18435,판사이한영,난지한강공원,서울 마포구 상암동 482-271,37.567201,126.873687
st_18436,판사이한영,호텔 나루 서울 레스토랑 부아쟁,서울 마포구 마포대로 8,37.537307,126.944273
st_18437,판사이한영,서강대교,서울 영등포구 여의도동 83-1,37.535855,126.924794
st_18438,판사이한영,국회의사당,서울 영등포구 여의도동 의사당대로 1,37.532912,126.916404
st_18439,판사이한영,의사당대로,서울 영등포구 여의도동 1-6,37.527392,126.918559
st_18440,판사이한영,여의도공원,서울 영등포구 여의공원로 68,37.526809,126.922284
st_18441,판사이한영,브라이튼여의도아파트,서울 영등포구 국제금융로 39,37.524292,126.929339
st_18442,판사이한영,대륭포스트타워7차,서울 구로구 디지털로33길 48,37.487258,126.894505
st_18443,판사이한영,영등포고등학교,서울 동작구 등용로8길 5-13,37.509058,126.934734
st_18444,판사이한영,노량진로26길,서울 동작구 노량진로26길 16-6,37.511439,126.954078
st_18445,판사이한영,용양봉저정공원,서울 동작구 본동 산 3-9,37.511800,126.958588
st_18446,판사이한영,노량진로32길(1),서울 동작구 본동 17-2,37.510895,126.957099
st_18447,판사이한영,노량진로30길,서울 동작구 노량진로32길 68,37.510936,126.956697
st_18448,판사이한영,노량진로32길,서울 동작구 노량진로26길 65,37.509778,126.955607
st_18449,판사이한영,녹트,서울 용산구 올림픽대로 2085-96,37.508032,126.984552
st_18450,판사이한영,용산역 달주차장,서울 용산구 한강대로23길 55,37.529772,126.964742
st_18451,판사이한영,백빈건널목,서울 용산구 한강로3가 40-1007,37.525674,126.959175
st_18452,판사이한영,기찻길주점(폐업),서울 용산구 이촌로29길 35,37.525094,126.960618
st_18453,판사이한영,세종대로,서울 중구 남대문로5가 84-15,37.557467,126.972984
st_18454,판사이한영,센트레빌아스테리움서울,서울 용산구 동자동 49,37.551355,126.973002
st_18455,판사이한영,서울역앞,서울 중구 한강대로 405,37.554728,126.969526
st_18456,판사이한영,남산공원,서울 중구 남창동 205-4,37.555678,126.977501
st_18457,판사이한영,삼순이계단,서울 중구 소파로 46,37.554549,126.981283
st_18458,판사이한영,한국의집,서울 중구 퇴계로36길 10,37.560223,126.994498
st_18459,판사이한영,KT 광화문 빌딩 West,서울 종로구 세종대로 178,37.572151,126.977792
st_18460,판사이한영,필운대로,서울 종로구 필운대로 15,37.577583,126.969237
st_18461,판사이한영,"부암동주민센터,무계원 정류장(01138)",서울 종로구 창의문로 145,37.592411,126.964065
st_18462,판사이한영,성신여자대학교 운정그린캠퍼스,서울 강북구 도봉로76가길 55,37.632038,127.027124
st_18463,판사이한영,대도식당 왕십리본점,서울 성동구 무학로12길 3,37.567415,127.030657
st_18464,판사이한영,아차산지하차도,서울 광진구 광장동 399-12,37.546693,127.099554
st_18465,판사이한영,아차산로,서울 광진구 아차산로 546,37.542926,127.101957
st_18466,판사이한영,자양로,서울 광진구 자양로 112,37.537669,127.083668
st_18467,판사이한영,곱창이야기 강변점,서울 광진구 구의강변로7길 3,37.538085,127.093315
st_18468,판사이한영,비스타워커힐,서울 광진구 워커힐로 177,37.558629,127.111707
st_18469,판사이한영,한강공원서래섬나들목 진출입로1,서울 서초구 반포동 1338,37.506183,126.986919
st_18470,판사이한영,서래섬,서울 서초구 반포동 137-41,,
st_18471,판사이한영,잠수교,서울 서초구 반포동 649,37.512545,126.996906
st_18472,판사이한영,반포한강공원,서울 서초구 반포동 115-5,37.509646,126.995132
st_18473,판사이한영,역삼역사거리,서울 강남구 테헤란로 152,37.500024,127.036509
st_18474,판사이한영,역삼빌딩,서울 강남구 테헤란로 205,37.501624,127.038393
st_18475,판사이한영,브그즈트컬렉션,서울 강남구 테헤란로 231,37.502881,127.041357
st_18476,판사이한영,선릉역사거리,서울 강남구 테헤란로 401,37.504970,127.049146
st_18477,판사이한영,아셈타워,서울 강남구 영동대로 517,37.513110,127.059758
st_18478,판사이한영,트레이드타워,서울 강남구 영동대로 511,37.510357,127.061024
st_18479,판사이한영,올림픽대교,서울 송파구 신천동 253,37.532435,127.105384
st_18480,판사이한영,천호대교,서울 송파구 풍납동 383,37.541432,127.112078
st_18481,판사이한영,시옌,인천 남동구 인주대로 560,37.449832,126.699084
